episode_variant,capture_kind,kmax,pooled_hazard_diff,pooled_hazard_ci_low,pooled_hazard_ci_high,propensity_component,propensity_ci_low,propensity_ci_high,exposure_component,exposure_ci_low,exposure_ci_high,decomposition_total,raw_cif_diff,k_pool
lineage,primary,124,0.010753697214786077,0.008611148592444448,0.012832629001852561,0.03657560238945081,0.028900012513616312,0.04401646578584676,0.014260782221649386,0.011678357511536494,0.017159383844755547,0.0508363846111002,0.05083638551390872,24
lineage,legacy,267,0.0016124295112781956,0.0008313861366506527,0.002393678086420523,0.006621425902993762,0.003487047053362977,0.009771825786181607,0.0012321923618297645,0.0008681845556939788,0.0016720152387661217,0.007853618264823526,0.007853618264823526,26
contiguous,primary,43,0.018465866252435795,0.014965026748546243,0.02190891106222729,0.038298788304358046,0.030650524565119314,0.04579330790392051,0.012526595452899247,0.010286900035179024,0.014832520238811755,0.05082538375725729,0.0508253935157105,11
contiguous,legacy,43,0.0029245523801052745,0.001563371799177807,0.004314427506141719,0.006687979560905177,0.003582599146348574,0.009863251247042994,0.001169139604086504,0.0008317923490990266,0.0015603433859599138,0.00785711916499168,0.00785711916499168,11
