episode_variant,capture_kind,scope,metric,m0,m1,diff_or_value,ci_low,ci_high,n_m0,n_m1,direction
lineage,legacy,slot,cif_capture_at_k2,0.0027142393770260087,0.004750839295807031,0.0020365999187810227,0.00011221634924112672,0.0039690011714425604,nan,nan,UP
lineage,legacy,slot,cif_capture_at_k3,0.0033934281285834234,0.0064518833683395015,0.003058455239756078,0.0007955544012291367,0.005210923273137315,nan,nan,UP
lineage,legacy,slot,cif_capture_at_k5,0.004300863736081757,0.00849537793130806,0.004194514195226304,0.001595102316840088,0.006693383311651339,nan,nan,UP
lineage,legacy,slot,cif_capture_at_k8,0.004756266200187718,0.010887983794174206,0.006131717593986488,0.003289099242657373,0.009073856254847778,nan,nan,UP
lineage,legacy,response,capture_rate,0.005085895117540687,0.012884267631103074,0.007798372513562387,0.0045207956600361665,0.011075949367088608,8848,8848,UP
lineage,legacy,response,stop_rate,0.990506329113924,0.9815777576853526,-0.008928571428571397,-0.013336347197106746,-0.004633815551537079,8848,8848,DOWN
lineage,legacy,response,censor_rate,0.004407775768535262,0.005537974683544304,0.0011301989150090414,-0.001243218806509946,0.003503616636528029,8848,8848,UNRESOLVED
lineage,legacy,response,stable_orbit_rate,0.005085895117540687,0.013110307414104882,0.008024412296564195,0.004746835443037974,0.011301989150090418,8848,8848,UP
lineage,legacy,response,mean_episodes_experienced,3.6455696202531644,4.2840189873417724,0.638449367088608,0.4408877712477392,0.8410940325497287,8848,8848,UP
lineage,legacy,response,zero_episode_rate,0.26717902350813744,0.2416365280289331,-0.02554249547920434,-0.036279385171790246,-0.01457956600361665,8848,8848,DOWN
lineage,legacy,response,mean_reuse_blocks,11.15630650994575,18.654724231464737,7.498417721518987,5.578432979204339,9.439339398734175,8848,8848,UP
lineage,legacy,response,captured_episode_ordinal_mean,3.311111111111111,4.894736842105263,1.583625730994152,0.47282146139324704,2.6908091788670925,45,114,UP
lineage,legacy,response,recovered_before_capture_mean,2.311111111111111,3.8947368421052633,1.5836257309941524,0.472821461393247,2.6908091788670925,45,114,UP
lineage,legacy,response,capture_in_first_episode_rate,0.3111111111111111,0.18421052631578946,-0.12690058479532165,-0.3017245493620399,0.049096273291925285,45,114,UNRESOLVED
lineage,legacy,response,orbit_given_captured,1.0,1.0,0.0,0.0,0.0,45,114,UNRESOLVED
lineage,legacy,response,orbit_given_uncaptured,0.0,0.0002289901534234028,0.0002289901534234028,0.0,0.0005731315910132966,8803,8734,UNRESOLVED
lineage,legacy,response,stop_in_episode_share,0.33363626036578437,0.37176551408289443,0.03812925371711007,0.025019666979310507,0.05152542625463978,8803,8734,UP
lineage,legacy,response,capture_first_episode_after_last_new_rate,0.7555555555555555,0.6754385964912281,-0.08011695906432748,-0.23909417447547926,0.08105579463310571,45,114,UNRESOLVED
contiguous,primary,slot,pooled_capture_hazard,0.020711319348312215,0.03917718560074801,0.018465866252435795,0.014965026748546243,0.02190891106222729,nan,nan,UP
contiguous,primary,slot,pooled_gap_stop_hazard,0.23777642523838508,0.20371404115961445,-0.03406238407877063,-0.04061718991684055,-0.027494112156133125,nan,nan,DOWN
contiguous,primary,slot,pooled_inepisode_stop_hazard,0.13821744223192417,0.1182328190743338,-0.019984623157590364,-0.025565207591567576,-0.014209768442230129,nan,nan,DOWN
contiguous,primary,slot,cif_capture_final,0.04398508515625872,0.09481047867196922,0.0508253935157105,0.04258258301523161,0.059183266364429166,nan,nan,UP
contiguous,primary,slot,cif_stop_final,0.9560149148437412,0.9051895213280302,-0.050825393515711026,-0.059183266364429075,-0.04258258301523143,nan,nan,DOWN
contiguous,primary,slot,propensity_component,nan,nan,0.038298788304358046,0.030650524565119314,0.04579330790392051,nan,nan,UP
contiguous,primary,slot,exposure_component,nan,nan,0.012526595452899247,0.010286900035179024,0.014832520238811755,nan,nan,UP
contiguous,primary,slot,decomposition_total,nan,nan,0.05082538375725729,0.042582579423132205,0.05918325009497079,nan,nan,UP
contiguous,primary,slot,identity_error,nan,nan,0.0,-6.938893903907228e-18,6.938893903907228e-18,nan,nan,UNRESOLVED
contiguous,primary,slot,raw_cif_diff,nan,nan,0.0508253935157105,0.04258258301523161,0.059183266364429166,nan,nan,UP
