tag,sample_id,stable_prompt_id,blocks_after_capture,novel_triples_after_capture,new_gold_triples_after_capture,new_gold_pairs_after_capture,gold_pairs_covered_at_capture,gold_pairs_total
qwen3-8b-cleanv2,qwen3-8b-cleanv2:592:0,592,2,0,0,0,8,71
qwen3-8b-cleanv2,qwen3-8b-cleanv2:592:1,592,29,0,0,0,10,71
qwen3-8b-cleanv2,qwen3-8b-cleanv2:592:2,592,248,0,0,0,11,71
qwen3-8b-cleanv2,qwen3-8b-cleanv2:592:6,592,182,0,0,0,7,71
qwen3-8b-cleanv2,qwen3-8b-cleanv2:592:7,592,103,0,0,0,9,71
qwen3-8b-cleanv2,qwen3-8b-cleanv2:595:6,595,6,0,0,0,0,29
qwen3-8b-cleanv2,qwen3-8b-cleanv2:600:6,600,5,0,0,0,14,55
qwen3-8b-cleanv2,qwen3-8b-cleanv2:601:2,601,436,0,0,0,16,50
qwen3-8b-cleanv2,qwen3-8b-cleanv2:601:7,601,227,0,0,0,18,50
qwen3-8b-cleanv2,qwen3-8b-cleanv2:604:1,604,350,0,0,0,53,126
qwen3-8b-cleanv2,qwen3-8b-cleanv2:604:2,604,221,0,0,0,6,126
qwen3-8b-cleanv2,qwen3-8b-cleanv2:604:3,604,340,0,0,0,29,126
qwen3-8b-cleanv2,qwen3-8b-cleanv2:608:2,608,12,0,0,0,35,69
qwen3-8b-cleanv2,qwen3-8b-cleanv2:609:0,609,2,0,0,0,44,84
qwen3-8b-cleanv2,qwen3-8b-cleanv2:610:7,610,0,0,0,0,16,71
qwen3-8b-cleanv2,qwen3-8b-cleanv2:612:6,612,4,0,0,0,35,116
qwen3-8b-cleanv2,qwen3-8b-cleanv2:617:0,617,77,0,0,0,12,79
qwen3-8b-cleanv2,qwen3-8b-cleanv2:617:1,617,23,0,0,0,20,79
qwen3-8b-cleanv2,qwen3-8b-cleanv2:617:2,617,48,0,0,0,10,79
qwen3-8b-cleanv2,qwen3-8b-cleanv2:617:3,617,0,0,0,0,17,79
qwen3-8b-cleanv2,qwen3-8b-cleanv2:617:5,617,18,0,0,0,11,79
qwen3-8b-cleanv2,qwen3-8b-cleanv2:617:6,617,110,0,0,0,24,79
qwen3-8b-cleanv2,qwen3-8b-cleanv2:617:7,617,402,0,0,0,11,79
qwen3-8b-cleanv2,qwen3-8b-cleanv2:620:5,620,22,0,0,0,22,67
qwen3-8b-cleanv2,qwen3-8b-cleanv2:621:5,621,419,0,0,0,22,71
qwen3-8b-cleanv2,qwen3-8b-cleanv2:631:0,631,17,0,0,0,22,72
qwen3-8b-cleanv2,qwen3-8b-cleanv2:631:5,631,126,0,0,0,21,72
qwen3-8b-cleanv2,qwen3-8b-cleanv2:631:7,631,21,0,0,0,21,72
qwen3-8b-cleanv2,qwen3-8b-cleanv2:632:0,632,4,0,0,0,11,40
qwen3-8b-cleanv2,qwen3-8b-cleanv2:632:2,632,212,0,0,0,15,40
qwen3-8b-cleanv2,qwen3-8b-cleanv2:632:3,632,4,0,0,0,11,40
qwen3-8b-cleanv2,qwen3-8b-cleanv2:632:4,632,54,0,0,0,11,40
qwen3-8b-cleanv2,qwen3-8b-cleanv2:632:5,632,72,0,0,0,14,40
qwen3-8b-cleanv2,qwen3-8b-cleanv2:632:6,632,46,0,0,0,11,40
qwen3-8b-cleanv2,qwen3-8b-cleanv2:644:1,644,372,0,0,0,9,69
qwen3-8b-cleanv2,qwen3-8b-cleanv2:651:0,651,435,0,0,0,15,73
qwen3-8b-cleanv2,qwen3-8b-cleanv2:651:1,651,450,0,0,0,16,73
qwen3-8b-cleanv2,qwen3-8b-cleanv2:651:3,651,500,0,0,0,9,73
qwen3-8b-cleanv2,qwen3-8b-cleanv2:651:4,651,597,0,0,0,3,73
qwen3-8b-cleanv2,qwen3-8b-cleanv2:651:5,651,37,0,0,0,24,73
qwen3-8b-cleanv2,qwen3-8b-cleanv2:651:6,651,27,0,0,0,14,73
qwen3-8b-cleanv2,qwen3-8b-cleanv2:651:7,651,2,0,0,0,18,73
qwen3-8b-cleanv2,qwen3-8b-cleanv2:652:0,652,296,0,0,0,3,97
qwen3-8b-cleanv2,qwen3-8b-cleanv2:655:1,655,12,0,0,0,27,59
qwen3-8b-cleanv2,qwen3-8b-cleanv2:655:5,655,452,0,0,0,18,59
qwen3-8b-cleanv2,qwen3-8b-cleanv2:656:6,656,450,0,0,0,4,41
qwen3-8b-cleanv2,qwen3-8b-cleanv2:660:3,660,92,0,0,0,18,95
qwen3-8b-cleanv2,qwen3-8b-cleanv2:664:0,664,86,0,0,0,18,53
qwen3-8b-cleanv2,qwen3-8b-cleanv2:664:1,664,61,0,0,0,17,53
qwen3-8b-cleanv2,qwen3-8b-cleanv2:665:6,665,52,5,0,1,16,82
qwen3-8b-cleanv2,qwen3-8b-cleanv2:665:7,665,7,0,0,0,18,82
qwen3-8b-cleanv2,qwen3-8b-cleanv2:668:2,668,389,0,0,0,24,84
qwen3-8b-cleanv2,qwen3-8b-cleanv2:668:5,668,5,0,0,0,13,84
qwen3-8b-cleanv2,qwen3-8b-cleanv2:672:6,672,486,0,0,0,7,48
qwen3-8b-cleanv2,qwen3-8b-cleanv2:672:7,672,589,0,0,0,15,48
qwen3-8b-cleanv2,qwen3-8b-cleanv2:679:0,679,433,0,0,0,14,55
qwen3-8b-cleanv2,qwen3-8b-cleanv2:679:4,679,29,0,0,0,29,55
qwen3-8b-cleanv2,qwen3-8b-cleanv2:680:2,680,4,0,0,0,23,68
qwen3-8b-cleanv2,qwen3-8b-cleanv2:680:6,680,3,0,0,0,18,68
qwen3-8b-cleanv2,qwen3-8b-cleanv2:684:1,684,14,0,0,0,11,65
qwen3-8b-cleanv2,qwen3-8b-cleanv2:684:3,684,20,0,0,0,3,65
qwen3-8b-cleanv2,qwen3-8b-cleanv2:684:4,684,0,0,0,0,5,65
qwen3-8b-cleanv2,qwen3-8b-cleanv2:684:6,684,5,0,0,0,7,65
qwen3-8b-cleanv2,qwen3-8b-cleanv2:684:7,684,92,0,0,0,8,65
qwen3-8b-cleanv2,qwen3-8b-cleanv2:685:0,685,78,0,0,0,19,58
qwen3-8b-cleanv2,qwen3-8b-cleanv2:688:3,688,29,0,0,0,14,59
qwen3-8b-cleanv2,qwen3-8b-cleanv2:689:0,689,32,0,0,0,20,67
qwen3-8b-cleanv2,qwen3-8b-cleanv2:695:6,695,6,0,0,0,38,99
qwen3-8b-cleanv2,qwen3-8b-cleanv2:695:7,695,23,0,0,0,18,99
qwen3-8b-cleanv2,qwen3-8b-cleanv2:703:5,703,407,0,0,0,27,81
qwen3-8b-cleanv2,qwen3-8b-cleanv2:703:6,703,375,0,0,0,19,81
qwen3-8b-cleanv2,qwen3-8b-cleanv2:704:0,704,403,0,0,0,0,21
qwen3-8b-cleanv2,qwen3-8b-cleanv2:704:2,704,298,0,0,0,1,21
qwen3-8b-cleanv2,qwen3-8b-cleanv2:704:4,704,128,0,0,0,0,21
qwen3-8b-cleanv2,qwen3-8b-cleanv2:704:5,704,370,0,0,0,0,21
qwen3-8b-cleanv2,qwen3-8b-cleanv2:707:2,707,3,0,0,0,8,83
qwen3-8b-cleanv2,qwen3-8b-cleanv2:707:3,707,10,0,0,0,24,83
qwen3-8b-cleanv2,qwen3-8b-cleanv2:707:5,707,471,0,0,0,16,83
qwen3-8b-cleanv2,qwen3-8b-cleanv2:710:7,710,7,0,0,0,5,67
qwen3-8b-cleanv2,qwen3-8b-cleanv2:712:4,712,18,1,0,0,5,63
qwen3-8b-cleanv2,qwen3-8b-cleanv2:719:0,719,382,0,0,0,11,60
qwen3-8b-cleanv2,qwen3-8b-cleanv2:719:2,719,48,0,0,0,29,60
qwen3-8b-cleanv2,qwen3-8b-cleanv2:719:3,719,303,0,0,0,8,60
qwen3-8b-cleanv2,qwen3-8b-cleanv2:719:5,719,344,0,0,0,28,60
qwen3-8b-cleanv2,qwen3-8b-cleanv2:719:7,719,452,0,0,0,19,60
qwen3-8b-cleanv2,qwen3-8b-cleanv2:721:0,721,1,0,0,0,26,76
qwen3-8b-cleanv2,qwen3-8b-cleanv2:725:7,725,52,0,0,0,33,77
qwen3-8b-cleanv2,qwen3-8b-cleanv2:728:4,728,39,0,0,0,14,75
qwen3-8b-cleanv2,qwen3-8b-cleanv2:730:0,730,11,0,0,0,16,78
qwen3-8b-cleanv2,qwen3-8b-cleanv2:730:1,730,24,0,0,0,21,78
qwen3-8b-cleanv2,qwen3-8b-cleanv2:730:3,730,333,0,0,0,18,78
qwen3-8b-cleanv2,qwen3-8b-cleanv2:730:6,730,0,0,0,0,16,78
qwen3-8b-cleanv2,qwen3-8b-cleanv2:730:7,730,28,0,0,0,27,78
qwen3-8b-cleanv2,qwen3-8b-cleanv2:734:0,734,55,0,0,0,27,76
qwen3-8b-cleanv2,qwen3-8b-cleanv2:735:0,735,14,0,0,0,35,91
qwen3-8b-cleanv2,qwen3-8b-cleanv2:735:2,735,6,0,0,0,11,91
qwen3-8b-cleanv2,qwen3-8b-cleanv2:735:6,735,45,0,0,0,35,91
qwen3-8b-cleanv2,qwen3-8b-cleanv2:739:0,739,0,0,0,0,26,64
qwen3-8b-cleanv2,qwen3-8b-cleanv2:739:7,739,111,0,0,0,13,64
qwen3-8b-cleanv2,qwen3-8b-cleanv2:740:4,740,73,0,0,0,8,36
qwen3-8b-cleanv2,qwen3-8b-cleanv2:740:7,740,12,0,0,0,15,36
qwen3-8b-cleanv2,qwen3-8b-cleanv2:743:6,743,69,0,0,0,37,75
qwen3-8b-cleanv2,qwen3-8b-cleanv2:745:3,745,53,0,0,0,9,88
qwen3-8b-cleanv2,qwen3-8b-cleanv2:747:0,747,0,0,0,0,20,50
qwen3-8b-cleanv2,qwen3-8b-cleanv2:747:1,747,16,0,0,0,19,50
qwen3-8b-cleanv2,qwen3-8b-cleanv2:747:4,747,3,0,0,0,17,50
qwen3-8b-cleanv2,qwen3-8b-cleanv2:747:5,747,169,0,0,0,16,50
qwen3-8b-cleanv2,qwen3-8b-cleanv2:755:2,755,20,0,0,0,36,93
qwen3-8b-cleanv2,qwen3-8b-cleanv2:757:4,757,436,0,0,0,26,66
qwen3-8b-cleanv2,qwen3-8b-cleanv2:758:7,758,0,0,0,0,12,36
qwen3-8b-cleanv2,qwen3-8b-cleanv2:765:0,765,1,0,0,0,19,47
qwen3-8b-cleanv2,qwen3-8b-cleanv2:770:1,770,441,0,0,0,8,91
qwen3-8b-cleanv2,qwen3-8b-cleanv2:770:7,770,386,0,0,0,11,91
qwen3-8b-cleanv2,qwen3-8b-cleanv2:772:2,772,27,0,0,0,7,45
qwen3-8b-cleanv2,qwen3-8b-cleanv2:772:3,772,50,0,0,0,9,45
qwen3-8b-cleanv2,qwen3-8b-cleanv2:772:6,772,199,0,0,0,5,45
qwen3-8b-cleanv2,qwen3-8b-cleanv2:773:7,773,1,0,0,0,22,100
qwen3-8b-cleanv2,qwen3-8b-cleanv2:774:7,774,245,0,0,0,11,66
qwen3-8b-cleanv2,qwen3-8b-cleanv2:775:2,775,13,0,0,0,6,26
qwen3-8b-cleanv2,qwen3-8b-cleanv2:775:3,775,0,0,0,0,6,26
qwen3-8b-cleanv2,qwen3-8b-cleanv2:775:6,775,16,0,0,0,4,26
qwen3-8b-cleanv2,qwen3-8b-cleanv2:779:0,779,212,97,1,1,21,92
qwen3-8b-cleanv2,qwen3-8b-cleanv2:779:1,779,249,0,0,0,23,92
qwen3-8b-cleanv2,qwen3-8b-cleanv2:779:2,779,135,0,0,0,8,92
qwen3-8b-cleanv2,qwen3-8b-cleanv2:779:4,779,41,0,0,0,31,92
qwen3-8b-cleanv2,qwen3-8b-cleanv2:779:5,779,77,0,0,0,7,92
qwen3-8b-cleanv2,qwen3-8b-cleanv2:779:6,779,352,0,0,0,3,92
qwen3-8b-cleanv2,qwen3-8b-cleanv2:782:0,782,428,0,0,0,14,60
qwen3-8b-cleanv2,qwen3-8b-cleanv2:782:1,782,14,0,0,0,26,60
qwen3-8b-cleanv2,qwen3-8b-cleanv2:783:6,783,4,0,0,0,14,51
qwen3-8b-cleanv2,qwen3-8b-cleanv2:789:2,789,3,0,0,0,17,70
qwen3-8b-cleanv2,qwen3-8b-cleanv2:789:4,789,1,0,0,0,16,70
qwen3-8b-cleanv2,qwen3-8b-cleanv2:791:3,791,7,0,0,0,19,83
qwen3-8b-cleanv2,qwen3-8b-cleanv2:791:4,791,125,0,0,0,10,83
qwen3-8b-cleanv2,qwen3-8b-cleanv2:791:5,791,434,0,0,0,18,83
qwen3-8b-cleanv2,qwen3-8b-cleanv2:805:3,805,110,0,0,0,15,59
qwen3-8b-cleanv2,qwen3-8b-cleanv2:807:6,807,68,0,0,0,10,43
qwen3-8b-cleanv2,qwen3-8b-cleanv2:811:1,811,4,0,0,0,25,87
qwen3-8b-cleanv2,qwen3-8b-cleanv2:811:3,811,258,0,0,0,17,87
qwen3-8b-cleanv2,qwen3-8b-cleanv2:815:4,815,211,0,0,0,23,55
qwen3-8b-cleanv2,qwen3-8b-cleanv2:815:5,815,113,0,0,0,11,55
qwen3-8b-cleanv2,qwen3-8b-cleanv2:820:1,820,9,0,0,0,4,32
qwen3-8b-cleanv2,qwen3-8b-cleanv2:821:7,821,7,7,2,4,23,66
qwen3-8b-cleanv2,qwen3-8b-cleanv2:822:4,822,56,0,0,0,11,55
qwen3-8b-cleanv2,qwen3-8b-cleanv2:822:6,822,128,0,0,0,15,55
qwen3-8b-cleanv2,qwen3-8b-cleanv2:825:3,825,333,0,0,0,14,66
qwen3-8b-cleanv2,qwen3-8b-cleanv2:825:4,825,31,0,0,0,19,66
qwen3-8b-cleanv2,qwen3-8b-cleanv2:825:5,825,71,0,0,0,17,66
qwen3-8b-cleanv2,qwen3-8b-cleanv2:825:6,825,365,0,0,0,16,66
qwen3-8b-cleanv2,qwen3-8b-cleanv2:828:0,828,430,0,0,0,28,82
qwen3-8b-cleanv2,qwen3-8b-cleanv2:829:5,829,200,0,0,0,20,133
qwen3-8b-cleanv2,qwen3-8b-cleanv2:833:1,833,434,0,0,0,6,63
qwen3-8b-cleanv2,qwen3-8b-cleanv2:833:2,833,35,0,0,0,11,63
qwen3-8b-cleanv2,qwen3-8b-cleanv2:834:0,834,398,0,0,0,11,55
qwen3-8b-cleanv2,qwen3-8b-cleanv2:834:4,834,375,0,0,0,7,55
qwen3-8b-cleanv2,qwen3-8b-cleanv2:834:7,834,27,0,0,0,8,55
qwen3-8b-cleanv2,qwen3-8b-cleanv2:836:6,836,97,0,0,0,10,58
qwen3-8b-cleanv2,qwen3-8b-cleanv2:838:0,838,14,0,0,0,6,32
qwen3-8b-cleanv2,qwen3-8b-cleanv2:838:2,838,31,0,0,0,11,32
qwen3-8b-cleanv2,qwen3-8b-cleanv2:838:4,838,48,0,0,0,11,32
qwen3-8b-cleanv2,qwen3-8b-cleanv2:838:6,838,48,0,0,0,13,32
qwen3-8b-cleanv2,qwen3-8b-cleanv2:838:7,838,48,0,0,0,11,32
qwen3-8b-cleanv2,qwen3-8b-cleanv2:839:4,839,481,0,0,0,14,41
qwen3-8b-cleanv2,qwen3-8b-cleanv2:842:6,842,157,0,0,0,23,102
qwen3-8b-cleanv2,qwen3-8b-cleanv2:844:1,844,341,0,0,0,14,70
qwen3-8b-cleanv2,qwen3-8b-cleanv2:844:5,844,18,0,0,0,16,70
qwen3-8b-cleanv2,qwen3-8b-cleanv2:849:0,849,248,0,0,0,38,71
qwen3-8b-cleanv2,qwen3-8b-cleanv2:849:4,849,361,0,0,0,32,71
qwen3-8b-cleanv2,qwen3-8b-cleanv2:853:0,853,370,0,0,0,5,98
qwen3-8b-cleanv2,qwen3-8b-cleanv2:853:4,853,13,0,0,0,5,98
qwen3-8b-cleanv2,qwen3-8b-cleanv2:853:5,853,392,0,0,0,11,98
qwen3-8b-cleanv2,qwen3-8b-cleanv2:853:6,853,266,0,0,0,7,98
qwen3-8b-cleanv2,qwen3-8b-cleanv2:853:7,853,301,0,0,0,7,98
qwen3-8b-cleanv2,qwen3-8b-cleanv2:858:6,858,14,0,0,0,19,66
qwen3-8b-cleanv2,qwen3-8b-cleanv2:858:7,858,40,0,0,0,15,66
qwen3-8b-cleanv2,qwen3-8b-cleanv2:865:0,865,28,0,0,0,9,106
qwen3-8b-cleanv2,qwen3-8b-cleanv2:865:1,865,10,0,0,0,14,106
qwen3-8b-cleanv2,qwen3-8b-cleanv2:865:2,865,152,0,0,0,21,106
qwen3-8b-cleanv2,qwen3-8b-cleanv2:866:4,866,380,0,0,0,7,53
qwen3-8b-cleanv2,qwen3-8b-cleanv2:867:1,867,15,0,0,0,10,72
qwen3-8b-cleanv2,qwen3-8b-cleanv2:867:4,867,333,0,0,0,7,72
qwen3-8b-cleanv2,qwen3-8b-cleanv2:870:2,870,20,0,0,0,30,80
qwen3-8b-cleanv2,qwen3-8b-cleanv2:870:5,870,24,0,0,0,28,80
qwen3-8b-cleanv2,qwen3-8b-cleanv2:871:0,871,20,0,0,0,24,74
qwen3-8b-cleanv2,qwen3-8b-cleanv2:875:2,875,102,0,0,0,37,102
qwen3-8b-cleanv2,qwen3-8b-cleanv2:875:6,875,103,0,0,0,45,102
qwen3-8b-cleanv2,qwen3-8b-cleanv2:875:7,875,21,0,0,0,38,102
qwen3-8b-cleanv2,qwen3-8b-cleanv2:877:3,877,18,0,0,0,7,37
qwen3-8b-cleanv2,qwen3-8b-cleanv2:884:2,884,70,0,0,0,11,70
qwen3-8b-cleanv2,qwen3-8b-cleanv2:885:0,885,30,0,0,0,19,61
qwen3-8b-cleanv2,qwen3-8b-cleanv2:885:1,885,319,0,0,0,13,61
qwen3-8b-cleanv2,qwen3-8b-cleanv2:885:2,885,1,0,0,0,30,61
qwen3-8b-cleanv2,qwen3-8b-cleanv2:885:3,885,319,0,0,0,8,61
qwen3-8b-cleanv2,qwen3-8b-cleanv2:885:5,885,39,0,0,0,17,61
qwen3-8b-cleanv2,qwen3-8b-cleanv2:885:7,885,3,0,0,0,6,61
qwen3-8b-cleanv2,qwen3-8b-cleanv2:888:0,888,419,0,0,0,8,82
qwen3-8b-cleanv2,qwen3-8b-cleanv2:888:1,888,10,0,0,0,9,82
qwen3-8b-cleanv2,qwen3-8b-cleanv2:888:3,888,444,0,0,0,19,82
qwen3-8b-cleanv2,qwen3-8b-cleanv2:888:7,888,175,0,0,0,12,82
qwen3-8b-cleanv2,qwen3-8b-cleanv2:891:4,891,5,0,0,0,27,82
qwen3-8b-cleanv2,qwen3-8b-cleanv2:895:0,895,335,0,0,0,11,66
qwen3-8b-cleanv2,qwen3-8b-cleanv2:895:2,895,144,0,0,0,11,66
qwen3-8b-cleanv2,qwen3-8b-cleanv2:896:1,896,16,0,0,0,15,89
qwen3-8b-cleanv2,qwen3-8b-cleanv2:896:3,896,140,0,0,0,21,89
qwen3-8b-cleanv2,qwen3-8b-cleanv2:897:4,897,12,0,0,0,3,54
qwen3-8b-cleanv2,qwen3-8b-cleanv2:901:5,901,41,0,0,0,15,69
qwen3-8b-cleanv2,qwen3-8b-cleanv2:910:0,910,60,0,0,0,20,57
qwen3-8b-cleanv2,qwen3-8b-cleanv2:915:7,915,11,0,0,0,18,54
qwen3-8b-cleanv2,qwen3-8b-cleanv2:916:2,916,463,0,0,0,24,121
qwen3-8b-cleanv2,qwen3-8b-cleanv2:917:2,917,126,0,0,0,34,82
qwen3-8b-cleanv2,qwen3-8b-cleanv2:918:4,918,177,0,0,0,8,70
qwen3-8b-cleanv2,qwen3-8b-cleanv2:926:0,926,468,0,0,0,28,98
qwen3-8b-cleanv2,qwen3-8b-cleanv2:926:2,926,0,0,0,0,32,98
qwen3-8b-cleanv2,qwen3-8b-cleanv2:926:3,926,515,0,0,0,23,98
qwen3-8b-cleanv2,qwen3-8b-cleanv2:926:7,926,16,0,0,0,18,98
qwen3-8b-cleanv2,qwen3-8b-cleanv2:934:3,934,4,0,0,0,8,38
qwen3-8b-cleanv2,qwen3-8b-cleanv2:938:3,938,432,0,0,0,15,81
qwen3-8b-cleanv2,qwen3-8b-cleanv2:938:5,938,1,0,0,0,12,81
qwen3-8b-cleanv2,qwen3-8b-cleanv2:942:7,942,2,0,0,0,3,35
qwen3-8b-cleanv2,qwen3-8b-cleanv2:944:0,944,0,0,0,0,18,35
qwen3-8b-cleanv2,qwen3-8b-cleanv2:946:5,946,492,0,0,0,7,47
qwen3-8b-cleanv2,qwen3-8b-cleanv2:947:3,947,51,0,0,0,36,73
qwen3-8b-cleanv2,qwen3-8b-cleanv2:948:3,948,77,0,0,0,23,95
qwen3-8b-cleanv2,qwen3-8b-cleanv2:948:4,948,5,0,0,0,51,95
qwen3-8b-cleanv2,qwen3-8b-cleanv2:952:4,952,24,0,0,0,7,35
qwen3-8b-cleanv2,qwen3-8b-cleanv2:952:7,952,4,0,0,0,8,35
qwen3-8b-cleanv2,qwen3-8b-cleanv2:953:2,953,15,0,0,0,10,88
qwen3-8b-cleanv2,qwen3-8b-cleanv2:953:6,953,8,0,0,0,23,88
qwen3-8b-cleanv2,qwen3-8b-cleanv2:958:0,958,121,0,0,0,23,74
qwen3-8b-cleanv2,qwen3-8b-cleanv2:958:4,958,395,0,0,0,17,74
qwen3-8b-cleanv2,qwen3-8b-cleanv2:958:6,958,349,0,0,0,20,74
qwen3-8b-cleanv2,qwen3-8b-cleanv2:962:3,962,109,0,0,0,14,79
qwen3-8b-cleanv2,qwen3-8b-cleanv2:962:5,962,24,0,0,0,17,79
qwen3-8b-cleanv2,qwen3-8b-cleanv2:962:6,962,0,0,0,0,14,79
qwen3-8b-cleanv2,qwen3-8b-cleanv2:967:5,967,24,0,0,0,21,47
qwen3-8b-cleanv2,qwen3-8b-cleanv2:970:0,970,404,0,0,0,30,86
qwen3-8b-cleanv2,qwen3-8b-cleanv2:970:6,970,116,0,0,0,26,86
qwen3-8b-cleanv2,qwen3-8b-cleanv2:971:5,971,94,0,0,0,24,74
qwen3-8b-cleanv2,qwen3-8b-cleanv2:975:4,975,0,0,0,0,31,76
qwen3-8b-cleanv2,qwen3-8b-cleanv2:982:0,982,404,0,0,0,3,30
qwen3-8b-cleanv2,qwen3-8b-cleanv2:982:1,982,229,0,0,0,1,30
qwen3-8b-cleanv2,qwen3-8b-cleanv2:982:2,982,394,0,0,0,2,30
qwen3-8b-cleanv2,qwen3-8b-cleanv2:982:3,982,398,0,0,0,2,30
qwen3-8b-cleanv2,qwen3-8b-cleanv2:982:4,982,443,0,0,0,0,30
qwen3-8b-cleanv2,qwen3-8b-cleanv2:982:5,982,258,0,0,0,1,30
qwen3-8b-cleanv2,qwen3-8b-cleanv2:982:6,982,55,0,0,0,1,30
qwen3-8b-cleanv2,qwen3-8b-cleanv2:982:7,982,389,0,0,0,3,30
qwen3-8b-cleanv2,qwen3-8b-cleanv2:987:0,987,9,0,0,0,26,54
qwen3-8b-cleanv2,qwen3-8b-cleanv2:994:0,994,12,0,0,0,7,56
qwen3-8b-cleanv2,qwen3-8b-cleanv2:994:2,994,4,0,0,0,3,56
qwen3-8b-cleanv2,qwen3-8b-cleanv2:994:3,994,0,0,0,0,9,56
qwen3-8b-cleanv2,qwen3-8b-cleanv2:994:5,994,427,0,0,0,7,56
qwen3-8b-cleanv2,qwen3-8b-cleanv2:994:6,994,5,0,0,0,9,56
qwen3-8b-cleanv2,qwen3-8b-cleanv2:998:2,998,274,0,0,0,27,88
qwen3-8b-cleanv2,qwen3-8b-cleanv2:998:3,998,6,0,0,0,24,88
qwen3-8b-cleanv2,qwen3-8b-cleanv2:998:5,998,487,0,0,0,12,88
qwen3-8b-cleanv2,qwen3-8b-cleanv2:998:6,998,280,0,0,0,16,88
qwen3-8b-cleanv2,qwen3-8b-cleanv2:999:3,999,104,0,0,0,1,77
qwen3-8b-cleanv2,qwen3-8b-cleanv2:999:5,999,418,0,0,0,40,77
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1000:5,1000,110,0,0,0,5,118
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1001:4,1001,79,0,0,0,9,91
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1002:2,1002,34,0,0,0,14,52
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1002:6,1002,25,0,0,0,16,52
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1006:6,1006,4,0,0,0,38,55
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1007:4,1007,22,0,0,0,9,55
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1007:7,1007,6,0,0,0,16,55
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1014:0,1014,474,0,0,0,6,62
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1014:1,1014,138,0,0,0,12,62
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1014:2,1014,63,0,0,0,8,62
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1014:3,1014,9,0,0,0,5,62
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1014:4,1014,210,0,0,0,9,62
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1014:5,1014,381,0,0,0,8,62
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1014:6,1014,1,0,0,0,9,62
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1014:7,1014,434,0,0,0,7,62
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1020:6,1020,477,0,0,0,4,70
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1024:7,1024,4,0,0,0,33,82
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1025:6,1025,476,0,0,0,31,96
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1029:0,1029,10,0,0,0,6,41
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1039:3,1039,1,0,0,0,18,95
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1045:7,1045,495,0,0,0,6,66
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1046:0,1046,6,0,0,0,35,83
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1046:1,1046,360,0,0,0,22,83
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1046:3,1046,6,0,0,0,30,83
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1046:5,1046,3,0,0,0,27,83
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1046:6,1046,16,0,0,0,38,83
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1047:1,1047,0,0,0,0,9,58
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1049:0,1049,62,0,0,0,7,33
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1049:2,1049,19,0,0,0,10,33
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1049:7,1049,452,0,0,0,8,33
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1053:0,1053,2,0,0,0,10,69
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1053:1,1053,0,0,0,0,13,69
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1053:2,1053,393,0,0,0,12,69
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1053:4,1053,15,0,0,0,14,69
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1053:5,1053,6,0,0,0,13,69
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1054:1,1054,102,0,0,0,10,63
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1058:0,1058,46,0,0,0,13,79
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1058:1,1058,43,0,0,0,1,79
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1058:3,1058,0,0,0,0,5,79
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1058:6,1058,1,0,0,0,4,79
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1062:0,1062,322,0,0,0,23,45
