tag,sample_id,stable_prompt_id,blocks_after_capture,novel_triples_after_capture,new_gold_triples_after_capture,new_gold_pairs_after_capture,gold_pairs_covered_at_capture,gold_pairs_total
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:325:2,325,350,0,0,0,4,30
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:325:3,325,449,0,0,0,5,30
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:325:4,325,9,0,0,0,2,30
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:325:7,325,52,0,0,0,7,30
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:328:0,328,16,0,0,0,8,34
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:328:1,328,19,0,0,0,10,34
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:328:7,328,1,0,0,0,10,34
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:330:6,330,4,0,0,0,20,41
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:334:3,334,344,0,0,0,5,58
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:340:4,340,3,0,0,0,7,36
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:347:7,347,4,0,0,0,15,91
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:353:0,353,339,0,0,0,11,26
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:353:3,353,390,0,0,0,14,26
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:353:4,353,2,0,0,0,10,26
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:353:6,353,11,0,0,0,11,26
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:353:7,353,11,0,0,0,13,26
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:355:0,355,3,0,0,0,8,56
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:355:2,355,32,0,0,0,9,56
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:355:4,355,5,0,0,0,15,56
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:355:6,355,0,0,0,0,14,56
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:363:7,363,6,0,0,0,27,73
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:369:0,369,1,0,0,0,8,36
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:369:1,369,3,0,0,0,7,36
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:374:1,374,0,0,0,0,0,21
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:375:0,375,8,0,0,0,14,41
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:376:4,376,11,0,0,0,12,69
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:377:2,377,11,0,0,0,15,70
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:377:7,377,446,0,0,0,18,70
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:378:7,378,3,0,0,0,27,44
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:380:1,380,0,0,0,0,8,61
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:384:7,384,15,0,0,0,13,48
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:389:3,389,3,0,0,0,18,63
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:391:0,391,569,0,0,0,3,61
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:391:1,391,6,0,0,0,5,61
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:391:2,391,18,0,0,0,6,61
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:391:4,391,6,0,0,0,7,61
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:396:1,396,473,0,0,0,22,78
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:396:4,396,0,0,0,0,15,78
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:396:7,396,5,0,0,0,18,78
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:405:0,405,498,0,0,0,9,31
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:405:2,405,5,0,0,0,11,31
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:405:3,405,14,0,0,0,4,31
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:416:6,416,50,38,3,7,38,76
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:427:0,427,73,0,0,0,21,74
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:432:0,432,12,0,0,0,4,46
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:432:2,432,0,0,0,0,9,46
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:432:4,432,0,0,0,0,9,46
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:432:5,432,432,0,0,0,8,46
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:432:6,432,1,0,0,0,12,46
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:432:7,432,3,0,0,0,9,46
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:434:6,434,13,0,0,0,17,52
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:441:3,441,96,0,0,0,19,83
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:441:7,441,6,0,0,0,23,83
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:445:4,445,0,0,0,0,30,75
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:448:0,448,0,0,0,0,6,52
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:451:2,451,3,0,0,0,23,68
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:454:2,454,8,0,0,0,5,61
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:456:6,456,4,0,0,0,10,17
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:459:3,459,23,0,0,0,10,68
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:459:6,459,0,0,0,0,10,68
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:459:7,459,6,0,0,0,12,68
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:464:4,464,3,0,0,0,0,9
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:464:6,464,9,0,0,0,0,9
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:470:6,470,0,0,0,0,3,38
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:472:1,472,7,0,0,0,14,61
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:472:2,472,6,0,0,0,8,61
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:473:1,473,1,0,0,0,14,42
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:475:0,475,1,0,0,0,7,27
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:475:2,475,8,0,0,0,6,27
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:475:3,475,0,0,0,0,4,27
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:475:5,475,428,0,0,0,3,27
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:475:6,475,2,0,0,0,5,27
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:479:3,479,15,0,0,0,11,53
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:482:6,482,15,0,0,0,14,72
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:486:2,486,505,0,0,0,18,78
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:489:1,489,5,0,0,0,9,59
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:489:2,489,7,0,0,0,3,59
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:489:4,489,10,0,0,0,8,59
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:489:5,489,2,0,0,0,8,59
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:489:7,489,9,0,0,0,4,59
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:498:5,498,418,0,0,0,18,101
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:499:0,499,16,0,0,0,10,47
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:506:2,506,2,0,0,0,29,83
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:506:4,506,9,0,0,0,36,83
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:507:1,507,7,0,0,0,13,64
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:508:1,508,0,0,0,0,48,61
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:508:6,508,12,0,0,0,44,61
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:510:7,510,2,0,0,0,1,30
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:513:0,513,14,0,0,0,12,64
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:513:3,513,1,0,0,0,14,64
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:513:4,513,502,32,9,11,18,64
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:513:5,513,11,0,0,0,20,64
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:514:6,514,1,0,0,0,4,56
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:514:7,514,39,0,0,0,3,56
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:516:2,516,2,0,0,0,11,55
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:517:6,517,0,0,0,0,5,30
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:519:0,519,21,0,0,0,2,20
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:519:1,519,0,0,0,0,3,20
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:520:3,520,315,0,0,0,3,54
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:521:1,521,20,0,0,0,13,74
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:521:2,521,27,0,0,0,5,74
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:521:3,521,0,0,0,0,10,74
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:521:4,521,2,0,0,0,6,74
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:521:5,521,9,0,0,0,11,74
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:531:5,531,19,0,0,0,6,91
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:531:6,531,440,0,0,0,6,91
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:531:7,531,343,0,0,0,8,91
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:533:1,533,1,0,0,0,16,44
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:533:4,533,39,33,0,12,24,44
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:533:6,533,459,0,0,0,18,44
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:538:0,538,0,0,0,0,10,39
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:539:0,539,2,0,0,0,13,72
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:539:3,539,7,0,0,0,9,72
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:541:6,541,7,0,0,0,16,35
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:547:2,547,2,0,0,0,14,83
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:547:3,547,421,0,0,0,15,83
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:548:2,548,46,0,0,0,5,47
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:548:3,548,3,0,0,0,0,47
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:550:3,550,6,0,0,0,34,83
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:553:1,553,0,0,0,0,19,52
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:553:2,553,32,0,0,0,14,52
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:553:5,553,464,0,0,0,13,52
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:553:6,553,0,0,0,0,17,52
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:553:7,553,19,0,0,0,24,52
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:554:7,554,18,0,0,0,26,78
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:556:3,556,468,0,0,0,10,40
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:558:1,558,99,0,0,0,17,82
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:558:5,558,158,0,0,0,2,82
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:558:7,558,220,0,0,0,6,82
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:560:0,560,514,0,0,0,20,53
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:563:5,563,0,0,0,0,20,91
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:563:7,563,330,0,0,0,24,91
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:565:5,565,1,0,0,0,29,50
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:565:7,565,114,0,0,0,15,50
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:568:3,568,367,0,0,0,6,35
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:568:4,568,9,0,0,0,9,35
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:568:5,568,0,0,0,0,8,35
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:569:2,569,12,0,0,0,20,127
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:569:3,569,5,0,0,0,13,127
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:570:3,570,0,0,0,0,3,33
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:573:2,573,4,0,0,0,15,101
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:576:1,576,285,0,0,0,14,83
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:576:3,576,14,0,0,0,17,83
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:576:6,576,0,0,0,0,6,83
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:585:2,585,17,0,0,0,23,64
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:585:7,585,12,0,0,0,13,64
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:587:1,587,8,0,0,0,24,87
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:588:4,588,1,0,0,0,22,46
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:590:5,590,0,0,0,0,1,41
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:590:7,590,0,0,0,0,0,41
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:591:5,591,32,0,0,0,5,40
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:592:5,592,3,0,0,0,21,71
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:595:5,595,22,0,0,0,2,29
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:595:7,595,6,0,0,0,2,29
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:600:0,600,158,0,0,0,18,55
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:600:7,600,27,0,0,0,16,55
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:604:2,604,8,0,0,0,54,126
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:605:0,605,14,0,0,0,26,102
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:605:3,605,51,0,0,0,2,102
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:605:7,605,22,0,0,0,17,102
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:606:6,606,0,0,0,0,12,42
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:609:4,609,7,0,0,0,48,84
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:610:7,610,3,0,0,0,13,71
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:613:4,613,5,0,0,0,18,64
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:616:3,616,51,0,0,0,10,71
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:617:1,617,36,0,0,0,12,79
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:617:2,617,7,0,0,0,10,79
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:617:3,617,0,0,0,0,25,79
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:617:5,617,4,0,0,0,22,79
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:617:7,617,5,0,0,0,26,79
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:623:1,623,50,0,0,0,19,46
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:626:4,626,0,0,0,0,33,56
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:627:4,627,422,0,0,0,30,45
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:632:0,632,541,0,0,0,10,40
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:632:3,632,26,0,0,0,8,40
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:632:4,632,207,0,0,0,9,40
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:632:5,632,19,0,0,0,11,40
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:632:7,632,0,0,0,0,8,40
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:635:7,635,131,0,0,0,15,65
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:642:7,642,108,0,0,0,10,34
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:644:2,644,8,0,0,0,16,69
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:644:3,644,25,13,0,1,10,69
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:644:5,644,3,0,0,0,9,69
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:645:4,645,0,0,0,0,16,81
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:647:0,647,21,17,3,6,24,44
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:649:1,649,4,0,0,0,59,65
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:649:3,649,2,0,0,0,58,65
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:649:6,649,0,0,0,0,55,65
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:651:0,651,0,0,0,0,8,73
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:651:2,651,19,0,0,0,18,73
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:651:5,651,3,0,0,0,12,73
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:651:7,651,24,0,0,0,12,73
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:652:6,652,2,0,0,0,39,97
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:656:6,656,6,0,0,0,9,41
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:664:3,664,536,0,0,0,18,53
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:664:4,664,5,0,0,0,15,53
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:664:7,664,456,0,0,0,19,53
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:665:1,665,0,0,0,0,17,82
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:665:2,665,2,0,0,0,9,82
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:665:3,665,10,0,0,0,9,82
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:665:4,665,8,0,0,0,16,82
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:665:6,665,15,0,0,0,10,82
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:665:7,665,4,0,0,0,14,82
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:666:4,666,30,0,0,0,26,58
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:667:2,667,0,0,0,0,24,53
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:667:6,667,8,0,0,0,17,53
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:668:2,668,20,0,0,0,19,84
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:668:4,668,27,0,0,0,17,84
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:672:0,672,565,0,0,0,3,48
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:672:3,672,68,0,0,0,6,48
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:672:5,672,488,0,0,0,4,48
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:672:6,672,610,0,0,0,11,48
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:672:7,672,39,0,0,0,4,48
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:674:2,674,15,0,0,0,30,44
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:676:1,676,279,0,0,0,24,84
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:676:2,676,1,0,0,0,18,84
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:676:7,676,11,0,0,0,24,84
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:679:2,679,6,0,0,0,12,55
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:679:4,679,39,0,0,0,29,55
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:681:2,681,32,0,0,0,13,125
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:681:7,681,0,0,0,0,11,125
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:682:7,682,531,0,0,0,20,74
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:684:0,684,373,0,0,0,15,65
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:684:3,684,39,0,0,0,17,65
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:684:4,684,12,0,0,0,19,65
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:684:5,684,36,0,0,0,20,65
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:684:6,684,30,0,0,0,21,65
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:684:7,684,31,0,0,0,21,65
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:688:1,688,2,0,0,0,2,59
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:688:4,688,391,0,0,0,1,59
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:688:5,688,16,0,0,0,2,59
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:688:6,688,386,0,0,0,0,59
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:690:1,690,4,0,0,0,29,45
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:690:6,690,4,0,0,0,26,45
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:690:7,690,3,0,0,0,15,45
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:691:1,691,0,0,0,0,13,59
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:695:7,695,0,0,0,0,19,99
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:700:1,700,7,0,0,0,11,41
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:700:2,700,466,0,0,0,6,41
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:700:3,700,232,0,0,0,12,41
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:700:4,700,10,0,0,0,8,41
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:702:0,702,7,0,0,0,5,69
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:702:2,702,36,0,0,0,11,69
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:702:6,702,10,0,0,0,9,69
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:704:0,704,51,0,0,0,0,21
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:704:3,704,233,0,0,0,0,21
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:704:4,704,51,0,0,0,0,21
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:704:6,704,210,0,0,0,0,21
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:704:7,704,20,0,0,0,0,21
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:706:5,706,4,0,0,0,3,35
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:708:4,708,87,0,0,0,6,44
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:709:1,709,37,17,1,5,25,74
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:710:0,710,13,0,0,0,1,67
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:710:1,710,2,0,0,0,2,67
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:710:2,710,412,0,0,0,4,67
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:710:5,710,8,0,0,0,5,67
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:716:6,716,523,0,0,0,13,80
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:719:0,719,335,0,0,0,16,60
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:719:1,719,7,0,0,0,25,60
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:719:2,719,429,0,0,0,13,60
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:719:3,719,52,0,0,0,6,60
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:719:4,719,22,0,0,0,21,60
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:719:5,719,123,0,0,0,15,60
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:719:6,719,382,0,0,0,16,60
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:719:7,719,34,0,0,0,3,60
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:721:1,721,29,0,0,0,23,76
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:721:4,721,58,0,0,0,15,76
