episode_variant,capture_kind,model,episode_ordinal,gap_at_risk,gap_stop_events,gap_censored,gap_stop_hazard,episodes_started,capture_events,inepisode_stop_events,inepisode_censored,capture_hazard_given_episode,capture_cif_after_episode,stop_cif_after_episode,event_free_survival
lineage,primary,M1,23,70,1,0,0.014285714285714285,69,2,8,0,0.028985507246376812,0.05511027061650255,0.9382129025750712,0.006676826808426123
lineage,primary,M1,24,59,4,0,0.06779661016949153,55,0,8,0,0.0,0.05511027061650255,0.9395709012479714,0.005318828135525894
lineage,primary,M1,25,47,3,0,0.06382978723404255,44,0,2,0,0.0,0.05511027061650255,0.9401367340283465,0.004752995355150799
lineage,primary,M1,26,42,3,0,0.07142857142857142,39,1,5,0,0.02564102564102564,0.05522343717257757,0.9410420664769468,0.0037344963504756276
lineage,primary,M1,27,33,1,0,0.030303030303030304,32,0,3,0,0.0,0.05522343717257757,0.941494732701247,0.0032818301261755517
lineage,primary,M1,28,29,2,0,0.06896551724137931,27,0,4,0,0.0,0.05522343717257757,0.942173732037697,0.002602830789725438
lineage,primary,M1,29,23,0,0,0.0,23,0,4,0,0.0,0.05522343717257757,0.9426263982619971,0.002150164565425362
lineage,primary,M1,30,19,2,0,0.10526315789473684,17,0,1,0,0.0,0.05522343717257757,0.9429658979302222,0.0018106648972003047
lineage,primary,M1,31,16,1,0,0.0625,15,0,1,0,0.0,0.05522343717257757,0.9431922310423724,0.0015843317850502668
lineage,primary,M1,32,14,1,0,0.07142857142857142,13,0,3,0,0.0,0.05522343717257757,0.9436448972666726,0.0011316655607501904
lineage,primary,M1,33,10,1,0,0.1,9,0,2,0,0.0,0.05522343717257757,0.9439843969348977,0.0007921658925251334
lineage,primary,M1,34,7,0,0,0.0,7,0,1,0,0.0,0.05522343717257757,0.9440975634909727,0.0006789993364501144
lineage,primary,M1,35,6,1,0,0.16666666666666666,5,0,0,0,0.0,0.05522343717257757,0.9442107300470478,0.0005658327803750953
lineage,primary,M1,36,5,0,0,0.0,5,0,1,0,0.0,0.05522343717257757,0.9443238966031229,0.0004526662243000763
lineage,primary,M1,37,4,0,0,0.0,4,0,1,0,0.0,0.05522343717257757,0.944437063159198,0.0003394996682250572
lineage,primary,M1,38,3,0,0,0.0,3,0,0,0,0.0,0.05522343717257757,0.944437063159198,0.0003394996682250572
lineage,primary,M1,39,3,1,0,0.3333333333333333,2,0,0,0,0.0,0.05522343717257757,0.944550229715273,0.00022633311215003817
lineage,primary,M1,40,2,0,0,0.0,2,0,1,0,0.0,0.05522343717257757,0.9446633962713481,0.00011316655607501909
lineage,primary,M1,41,1,0,0,0.0,1,0,1,0,0.0,0.05522343717257757,0.9447765628274232,0.0
lineage,legacy,M0,1,8848,6241,0,0.7053571428571429,2607,0,582,0,0.0,0.0,0.7711347197106692,0.2288652802893309
lineage,legacy,M0,2,2025,731,1,0.36098765432098767,1293,1,343,0,0.0007733952049497294,0.00011310730054305489,0.8925480644840978,0.10733882821535909
lineage,legacy,M0,3,949,203,0,0.21390937829293993,746,1,244,0,0.0013404825737265416,0.00022621460108610979,0.9431070278268433,0.0566667575720705
lineage,legacy,M0,4,501,71,0,0.14171656686626746,430,0,150,0,0.0,0.00022621460108610979,0.9681037412468584,0.03167004415205538
lineage,legacy,M0,5,280,36,0,0.12857142857142856,244,0,98,0,0.0,0.00022621460108610979,0.9832601195196278,0.01651366587928602
lineage,legacy,M0,6,146,12,0,0.0821917808219178,134,0,37,0,0.0,0.00022621460108610979,0.9888023772462374,0.010971408152676328
lineage,legacy,M0,7,97,9,0,0.09278350515463918,88,0,30,0,0.0,0.00022621460108610979,0.9932135619674166,0.0065602234314971865
lineage,legacy,M0,8,58,3,0,0.05172413793103448,55,0,14,0,0.0,0.00022621460108610979,0.9951363860766486,0.004637399322265253
lineage,legacy,M0,9,41,3,0,0.07317073170731707,38,0,8,0,0.0,0.00022621460108610979,0.9963805663826222,0.003393219016291649
lineage,legacy,M0,10,30,0,0,0.0,30,0,4,0,0.0,0.00022621460108610979,0.9968329955847944,0.002940789814119429
lineage,legacy,M0,11,26,2,0,0.07692307692307693,24,0,7,0,0.0,0.00022621460108610979,0.9978509612896819,0.001922824109231934
lineage,legacy,M0,12,17,0,0,0.0,17,0,2,0,0.0,0.00022621460108610979,0.9980771758907679,0.0016966095081458242
lineage,legacy,M0,13,15,0,0,0.0,15,0,4,0,0.0,0.00022621460108610979,0.9985296050929402,0.0012441803059736044
lineage,legacy,M0,14,11,0,0,0.0,11,0,2,0,0.0,0.00022621460108610979,0.9987558196940263,0.0010179657048874945
lineage,legacy,M0,15,9,0,0,0.0,9,0,3,0,0.0,0.00022621460108610979,0.9990951415956555,0.0006786438032583298
lineage,legacy,M0,16,6,0,0,0.0,6,0,1,0,0.0,0.00022621460108610979,0.9992082488961985,0.0005655365027152748
lineage,legacy,M0,17,5,0,0,0.0,5,0,1,0,0.0,0.00022621460108610979,0.9993213561967416,0.0004524292021722199
lineage,legacy,M0,18,4,0,0,0.0,4,0,1,0,0.0,0.00022621460108610979,0.9994344634972846,0.00033932190162916495
lineage,legacy,M0,19,3,0,0,0.0,3,0,2,0,0.0,0.00022621460108610979,0.9996606780983707,0.000113107300543055
lineage,legacy,M0,20,1,0,0,0.0,1,0,0,0,0.0,0.00022621460108610979,0.9996606780983707,0.000113107300543055
lineage,legacy,M0,21,1,0,0,0.0,1,0,0,0,0.0,0.00022621460108610979,0.9996606780983707,0.000113107300543055
lineage,legacy,M0,22,1,0,0,0.0,1,0,0,0,0.0,0.00022621460108610979,0.9996606780983707,0.000113107300543055
lineage,legacy,M0,23,1,0,0,0.0,1,0,0,0,0.0,0.00022621460108610979,0.9996606780983707,0.000113107300543055
lineage,legacy,M0,24,1,0,0,0.0,1,0,0,0,0.0,0.00022621460108610979,0.9996606780983707,0.000113107300543055
lineage,legacy,M0,25,1,0,0,0.0,1,0,1,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,26,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,27,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,28,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,29,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,30,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,31,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,32,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,33,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,34,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,35,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,36,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,37,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,38,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,39,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,40,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,41,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,42,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,43,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,44,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,45,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,46,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,47,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,48,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,49,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,50,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,51,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,52,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,53,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,54,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,55,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,56,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,57,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,58,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,59,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,60,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,61,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,62,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,63,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,64,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,65,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,66,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,67,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,68,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,69,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,70,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,71,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,72,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,73,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,74,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,75,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,76,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,77,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,78,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,79,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,80,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,81,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,82,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,83,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,84,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,85,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,86,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,87,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,88,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,89,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,90,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,91,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,92,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,93,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,94,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,95,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,96,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,97,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,98,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,99,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,100,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,101,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,102,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,103,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,104,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,105,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,106,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,107,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,108,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,109,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,110,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,111,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,112,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,113,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,114,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,115,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,116,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,117,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,118,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,119,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,120,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,121,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,122,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,123,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,124,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,125,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,126,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,127,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,128,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,129,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,130,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,131,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,132,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,133,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,134,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,135,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,136,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,137,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,138,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,139,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,140,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,141,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
lineage,legacy,M0,142,0,0,0,0.0,0,0,0,0,0.0,0.00022621460108610979,0.9997737853989137,0.0
