sample_id,stable_prompt_id,model_tag,seed,kind,seed_ordinal,prior_reuse_events,progress,after_1g,after_1_25g,after_last_new_relaxed,relaxed_coverage,relaxed_fraction_of_final
M0:888:7,888,M0,7,primary_semantic_capture,14,13,1.0365853658536586,True,False,True,0.14634146341463414,1.0
M0:891:4,891,M0,4,primary_semantic_capture,5,4,1.048780487804878,True,False,True,0.32926829268292684,1.0
M0:895:0,895,M0,0,primary_semantic_capture,20,19,2.090909090909091,True,True,True,0.16666666666666666,1.0
M0:895:2,895,M0,2,primary_semantic_capture,28,27,1.7424242424242424,True,True,True,0.16666666666666666,1.0
M0:896:1,896,M0,1,primary_semantic_capture,11,10,0.9101123595505618,False,False,True,0.16853932584269662,1.0
M0:896:3,896,M0,3,primary_semantic_capture,18,17,0.9101123595505618,False,False,True,0.23595505617977527,1.0
M0:897:4,897,M0,4,primary_semantic_capture,2,1,0.8333333333333334,False,False,True,0.05555555555555555,1.0
M0:901:5,901,M0,5,primary_semantic_capture,6,5,0.9130434782608695,False,False,True,0.21739130434782608,1.0
M0:910:0,910,M0,0,primary_semantic_capture,11,10,1.2982456140350878,True,True,True,0.3508771929824561,1.0
M0:915:7,915,M0,7,primary_semantic_capture,2,1,1.0185185185185186,True,False,True,0.3333333333333333,1.0
M0:916:2,916,M0,2,primary_semantic_capture,4,3,0.47107438016528924,False,False,True,0.19834710743801653,1.0
M0:916:2,916,M0,2,legacy_aligned_capture,4,3,0.47107438016528924,False,False,True,0.19834710743801653,1.0
M0:917:2,917,M0,2,primary_semantic_capture,5,4,1.5121951219512195,True,True,True,0.4146341463414634,1.0
M0:918:4,918,M0,4,primary_semantic_capture,27,26,1.0857142857142856,True,False,True,0.11428571428571428,1.0
M0:926:0,926,M0,0,primary_semantic_capture,11,10,0.6122448979591837,False,False,True,0.2857142857142857,1.0
M0:926:2,926,M0,2,primary_semantic_capture,19,18,1.1734693877551021,True,False,True,0.32653061224489793,1.0
M0:926:3,926,M0,3,primary_semantic_capture,3,2,0.8469387755102041,False,False,True,0.23469387755102042,1.0
M0:926:3,926,M0,3,legacy_aligned_capture,3,2,0.8469387755102041,False,False,True,0.23469387755102042,1.0
M0:926:7,926,M0,7,primary_semantic_capture,9,8,0.7040816326530612,False,False,True,0.1836734693877551,1.0
M0:934:3,934,M0,3,primary_semantic_capture,8,7,1.236842105263158,True,False,True,0.21052631578947367,1.0
M0:938:3,938,M0,3,primary_semantic_capture,20,19,0.8271604938271605,False,False,True,0.18518518518518517,1.0
M0:938:5,938,M0,5,primary_semantic_capture,4,3,1.0,True,False,True,0.14814814814814814,1.0
M0:942:7,942,M0,7,primary_semantic_capture,14,13,2.2285714285714286,True,True,True,0.08571428571428572,1.0
M0:944:0,944,M0,0,primary_semantic_capture,5,4,1.2571428571428571,True,True,True,0.5142857142857142,1.0
M0:946:5,946,M0,5,primary_semantic_capture,6,5,1.0638297872340425,True,False,True,0.14893617021276595,1.0
M0:947:3,947,M0,3,primary_semantic_capture,5,4,1.36986301369863,True,True,True,0.4931506849315068,1.0
M0:948:3,948,M0,3,primary_semantic_capture,9,8,0.5684210526315789,False,False,True,0.24210526315789474,1.0
M0:948:4,948,M0,4,primary_semantic_capture,12,11,1.6210526315789473,True,True,True,0.5368421052631579,1.0
M0:952:4,952,M0,4,primary_semantic_capture,3,2,1.7428571428571429,True,True,True,0.2,1.0
M0:952:7,952,M0,7,primary_semantic_capture,1,0,1.4857142857142858,True,True,True,0.22857142857142856,1.0
M0:953:2,953,M0,2,primary_semantic_capture,5,4,1.6363636363636365,True,True,True,0.11363636363636363,1.0
M0:953:6,953,M0,6,primary_semantic_capture,7,6,1.25,True,True,True,0.26136363636363635,1.0
M0:958:0,958,M0,0,primary_semantic_capture,6,5,1.2297297297297298,True,False,True,0.3108108108108108,1.0
M0:958:4,958,M0,4,primary_semantic_capture,8,7,0.9864864864864865,False,False,True,0.22972972972972974,1.0
M0:958:4,958,M0,4,legacy_aligned_capture,8,7,0.9864864864864865,False,False,True,0.22972972972972974,1.0
M0:958:6,958,M0,6,primary_semantic_capture,10,9,1.0810810810810811,True,False,True,0.2702702702702703,1.0
M0:958:6,958,M0,6,legacy_aligned_capture,10,9,1.0810810810810811,True,False,True,0.2702702702702703,1.0
M0:962:3,962,M0,3,primary_semantic_capture,13,12,1.1898734177215189,True,False,True,0.17721518987341772,1.0
M0:962:5,962,M0,5,primary_semantic_capture,7,6,1.1645569620253164,True,False,True,0.21518987341772153,1.0
M0:962:6,962,M0,6,primary_semantic_capture,60,59,1.5316455696202531,True,True,True,0.17721518987341772,1.0
M0:967:5,967,M0,5,primary_semantic_capture,14,13,1.9787234042553192,True,True,True,0.44680851063829785,1.0
M0:970:0,970,M0,0,primary_semantic_capture,7,6,1.2790697674418605,True,True,True,0.3488372093023256,1.0
M0:970:0,970,M0,0,legacy_aligned_capture,12,11,1.3372093023255813,True,True,True,0.3488372093023256,1.0
M0:970:6,970,M0,6,primary_semantic_capture,8,7,0.872093023255814,False,False,True,0.3023255813953488,1.0
M0:971:5,971,M0,5,primary_semantic_capture,9,8,1.0135135135135136,True,False,True,0.32432432432432434,1.0
M0:975:4,975,M0,4,primary_semantic_capture,9,8,1.1973684210526316,True,False,True,0.40789473684210525,1.0
M0:982:0,982,M0,0,primary_semantic_capture,1,0,1.5666666666666667,True,True,True,0.1,1.0
M0:982:1,982,M0,1,primary_semantic_capture,12,11,1.6333333333333333,True,True,True,0.03333333333333333,1.0
M0:982:2,982,M0,2,primary_semantic_capture,1,0,1.0333333333333334,True,False,True,0.06666666666666667,1.0
M0:982:3,982,M0,3,primary_semantic_capture,3,2,1.9666666666666666,True,True,True,0.06666666666666667,1.0
M0:982:4,982,M0,4,primary_semantic_capture,3,2,1.0,True,False,,0.0,nan
M0:982:5,982,M0,5,primary_semantic_capture,42,41,4.466666666666667,True,True,True,0.03333333333333333,1.0
M0:982:6,982,M0,6,primary_semantic_capture,6,5,1.7333333333333334,True,True,True,0.03333333333333333,1.0
M0:982:7,982,M0,7,primary_semantic_capture,1,0,1.7,True,True,True,0.1,1.0
M0:987:0,987,M0,0,primary_semantic_capture,9,8,1.1481481481481481,True,False,True,0.48148148148148145,1.0
M0:994:0,994,M0,0,primary_semantic_capture,2,1,0.9107142857142857,False,False,True,0.125,1.0
M0:994:2,994,M0,2,primary_semantic_capture,4,3,0.75,False,False,True,0.05357142857142857,1.0
M0:994:3,994,M0,3,primary_semantic_capture,5,4,0.9642857142857143,False,False,True,0.16071428571428573,1.0
M0:994:5,994,M0,5,primary_semantic_capture,2,1,0.8214285714285714,False,False,True,0.125,1.0
M0:994:6,994,M0,6,primary_semantic_capture,3,2,1.375,True,True,True,0.16071428571428573,1.0
M0:998:2,998,M0,2,primary_semantic_capture,16,15,1.5795454545454546,True,True,True,0.3068181818181818,1.0
M0:998:3,998,M0,3,primary_semantic_capture,35,34,1.3977272727272727,True,True,True,0.2727272727272727,1.0
M0:998:5,998,M0,5,primary_semantic_capture,2,1,0.6704545454545454,False,False,True,0.13636363636363635,1.0
M0:998:5,998,M0,5,legacy_aligned_capture,2,1,0.6704545454545454,False,False,True,0.13636363636363635,1.0
M0:998:6,998,M0,6,primary_semantic_capture,2,1,1.1818181818181819,True,False,True,0.18181818181818182,1.0
M0:999:3,999,M0,3,primary_semantic_capture,43,42,1.3506493506493507,True,True,True,0.012987012987012988,1.0
M0:999:5,999,M0,5,primary_semantic_capture,2,1,1.0129870129870129,True,False,True,0.5194805194805194,1.0
M0:1000:5,1000,M0,5,primary_semantic_capture,24,23,0.8220338983050848,False,False,True,0.0423728813559322,1.0
M0:1001:4,1001,M0,4,primary_semantic_capture,4,3,1.7362637362637363,True,True,True,0.0989010989010989,1.0
M0:1002:2,1002,M0,2,primary_semantic_capture,2,1,0.7692307692307693,False,False,True,0.2692307692307692,1.0
M0:1002:6,1002,M0,6,primary_semantic_capture,12,11,1.2115384615384615,True,False,True,0.3076923076923077,1.0
M0:1006:6,1006,M0,6,primary_semantic_capture,11,10,1.5272727272727273,True,True,True,0.6909090909090909,1.0
M0:1007:4,1007,M0,4,primary_semantic_capture,23,22,1.3454545454545455,True,True,True,0.16363636363636364,1.0
M0:1007:7,1007,M0,7,primary_semantic_capture,6,5,1.3272727272727274,True,True,True,0.2909090909090909,1.0
M0:1014:0,1014,M0,0,primary_semantic_capture,36,35,1.8548387096774193,True,True,True,0.0967741935483871,1.0
M0:1014:1,1014,M0,1,primary_semantic_capture,13,12,1.6290322580645162,True,True,True,0.1935483870967742,1.0
M0:1014:2,1014,M0,2,primary_semantic_capture,6,5,0.8387096774193549,False,False,True,0.12903225806451613,1.0
M0:1014:3,1014,M0,3,primary_semantic_capture,2,1,0.8387096774193549,False,False,True,0.08064516129032258,1.0
M0:1014:4,1014,M0,4,primary_semantic_capture,38,37,2.0,True,True,True,0.14516129032258066,1.0
M0:1014:5,1014,M0,5,primary_semantic_capture,10,9,1.6774193548387097,True,True,True,0.12903225806451613,1.0
M0:1014:6,1014,M0,6,primary_semantic_capture,17,16,1.4193548387096775,True,True,True,0.14516129032258066,1.0
M0:1014:7,1014,M0,7,primary_semantic_capture,13,12,1.1612903225806452,True,False,True,0.11290322580645161,1.0
M0:1020:6,1020,M0,6,primary_semantic_capture,5,4,0.6142857142857143,False,False,True,0.05714285714285714,1.0
M0:1024:7,1024,M0,7,primary_semantic_capture,1,0,1.9268292682926829,True,True,True,0.4024390243902439,1.0
M0:1025:6,1025,M0,6,primary_semantic_capture,5,4,0.7291666666666666,False,False,True,0.3229166666666667,1.0
M0:1029:0,1029,M0,0,primary_semantic_capture,1,0,1.9268292682926829,True,True,True,0.14634146341463414,1.0
M0:1039:3,1039,M0,3,primary_semantic_capture,14,13,1.0315789473684212,True,False,True,0.18947368421052632,1.0
M0:1045:7,1045,M0,7,primary_semantic_capture,1,0,0.4696969696969697,False,False,True,0.09090909090909091,1.0
M0:1046:0,1046,M0,0,primary_semantic_capture,7,6,0.927710843373494,False,False,True,0.42168674698795183,1.0
M0:1046:1,1046,M0,1,primary_semantic_capture,4,3,0.5903614457831325,False,False,True,0.26506024096385544,1.0
M0:1046:3,1046,M0,3,primary_semantic_capture,4,3,1.0120481927710843,True,False,True,0.3614457831325301,1.0
M0:1046:5,1046,M0,5,primary_semantic_capture,5,4,0.7831325301204819,False,False,True,0.3253012048192771,1.0
M0:1046:6,1046,M0,6,primary_semantic_capture,9,8,0.8674698795180723,False,False,True,0.4578313253012048,1.0
M0:1047:1,1047,M0,1,primary_semantic_capture,1,0,0.8275862068965517,False,False,True,0.15517241379310345,1.0
M0:1049:0,1049,M0,0,primary_semantic_capture,16,15,1.5454545454545454,True,True,True,0.21212121212121213,1.0
M0:1049:2,1049,M0,2,primary_semantic_capture,2,1,1.2727272727272727,True,True,True,0.30303030303030304,1.0
M0:1049:7,1049,M0,7,primary_semantic_capture,5,4,0.9696969696969697,False,False,True,0.24242424242424243,1.0
M0:1053:0,1053,M0,0,primary_semantic_capture,29,28,1.3768115942028984,True,True,True,0.14492753623188406,1.0
M0:1053:1,1053,M0,1,primary_semantic_capture,1,0,1.0579710144927537,True,False,True,0.18840579710144928,1.0
M0:1053:2,1053,M0,2,primary_semantic_capture,1,0,0.7681159420289855,False,False,True,0.17391304347826086,1.0
M0:1053:2,1053,M0,2,legacy_aligned_capture,1,0,0.7681159420289855,False,False,True,0.17391304347826086,1.0
M0:1053:4,1053,M0,4,primary_semantic_capture,12,11,1.1159420289855073,True,False,True,0.2028985507246377,1.0
M0:1053:5,1053,M0,5,primary_semantic_capture,3,2,1.3768115942028984,True,True,True,0.18840579710144928,1.0
M0:1054:1,1054,M0,1,primary_semantic_capture,22,21,0.9047619047619048,False,False,True,0.15873015873015872,1.0
M0:1058:0,1058,M0,0,primary_semantic_capture,30,29,2.1772151898734178,True,True,True,0.16455696202531644,1.0
M0:1058:1,1058,M0,1,primary_semantic_capture,31,30,2.1392405063291138,True,True,True,0.012658227848101266,1.0
M0:1058:3,1058,M0,3,primary_semantic_capture,113,112,2.5822784810126582,True,True,True,0.06329113924050633,1.0
M0:1058:6,1058,M0,6,primary_semantic_capture,74,73,2.569620253164557,True,True,True,0.05063291139240506,1.0
M0:1062:0,1062,M0,0,primary_semantic_capture,15,14,1.6666666666666667,True,True,True,0.5111111111111111,1.0
M0:1062:0,1062,M0,0,legacy_aligned_capture,15,14,1.6666666666666667,True,True,True,0.5111111111111111,1.0
M0:1063:0,1063,M0,0,primary_semantic_capture,10,9,0.9166666666666666,False,False,True,0.39285714285714285,1.0
M0:1063:2,1063,M0,2,primary_semantic_capture,10,9,0.8095238095238095,False,False,True,0.27380952380952384,1.0
M0:1063:2,1063,M0,2,legacy_aligned_capture,10,9,0.8095238095238095,False,False,True,0.27380952380952384,1.0
M0:1063:5,1063,M0,5,primary_semantic_capture,5,4,0.7142857142857143,False,False,True,0.27380952380952384,1.0
M0:1063:7,1063,M0,7,primary_semantic_capture,1,0,0.5952380952380952,False,False,True,0.23809523809523808,1.0
M0:1064:1,1064,M0,1,primary_semantic_capture,17,16,1.736842105263158,True,True,True,0.5263157894736842,1.0
M0:1064:6,1064,M0,6,primary_semantic_capture,1,0,1.0526315789473684,True,False,True,0.42105263157894735,1.0
M0:1065:1,1065,M0,1,primary_semantic_capture,1,0,1.144927536231884,True,False,True,0.30434782608695654,1.0
M0:1068:6,1068,M0,6,primary_semantic_capture,6,5,1.3333333333333333,True,True,True,0.5925925925925926,1.0
M0:1068:6,1068,M0,6,legacy_aligned_capture,7,6,1.3703703703703705,True,True,True,0.5925925925925926,1.0
M0:1069:2,1069,M0,2,primary_semantic_capture,5,4,1.4814814814814814,True,True,True,0.48148148148148145,1.0
M0:1070:0,1070,M0,0,primary_semantic_capture,6,5,0.9393939393939394,False,False,True,0.18181818181818182,1.0
M0:1070:7,1070,M0,7,primary_semantic_capture,1,0,1.2121212121212122,True,False,True,0.15151515151515152,1.0
M0:1077:1,1077,M0,1,primary_semantic_capture,14,13,1.564516129032258,True,True,True,0.3225806451612903,1.0
M0:1077:3,1077,M0,3,primary_semantic_capture,8,7,1.596774193548387,True,True,True,0.3548387096774194,1.0
M0:1077:6,1077,M0,6,primary_semantic_capture,21,20,1.6612903225806452,True,True,True,0.25806451612903225,1.0
M0:1085:3,1085,M0,3,primary_semantic_capture,16,15,0.8273381294964028,False,False,True,0.26618705035971224,1.0
M0:1085:6,1085,M0,6,primary_semantic_capture,5,4,0.7338129496402878,False,False,True,0.2733812949640288,1.0
M0:1085:7,1085,M0,7,primary_semantic_capture,5,4,0.7769784172661871,False,False,True,0.2805755395683453,1.0
M0:1088:0,1088,M0,0,primary_semantic_capture,6,5,0.8888888888888888,False,False,True,0.24074074074074073,1.0
M0:1088:5,1088,M0,5,primary_semantic_capture,10,9,0.8518518518518519,False,False,True,0.14814814814814814,1.0
M0:1091:0,1091,M0,0,primary_semantic_capture,3,2,0.6568627450980392,False,False,True,0.24509803921568626,1.0
M0:1091:2,1091,M0,2,primary_semantic_capture,7,6,0.6078431372549019,False,False,True,0.14705882352941177,1.0
M0:1093:1,1093,M0,1,primary_semantic_capture,55,54,1.4893617021276595,True,True,True,0.5,1.0
M0:1093:2,1093,M0,2,primary_semantic_capture,11,10,1.3829787234042554,True,True,True,0.6808510638297872,1.0
M0:1093:2,1093,M0,2,legacy_aligned_capture,11,10,1.3829787234042554,True,True,True,0.6808510638297872,1.0
M0:1097:7,1097,M0,7,primary_semantic_capture,19,18,0.9797979797979798,False,False,True,0.2828282828282828,1.0
M0:1099:1,1099,M0,1,primary_semantic_capture,10,9,1.8958333333333333,True,True,True,0.20833333333333334,1.0
M0:1099:3,1099,M0,3,primary_semantic_capture,2,1,1.5833333333333333,True,True,True,0.2708333333333333,1.0
M0:1099:3,1099,M0,3,legacy_aligned_capture,2,1,1.5833333333333333,True,True,True,0.2708333333333333,1.0
M0:1099:4,1099,M0,4,primary_semantic_capture,4,3,2.2708333333333335,True,True,True,0.25,1.0
M0:1099:5,1099,M0,5,primary_semantic_capture,7,6,0.9166666666666666,False,False,True,0.125,1.0
M0:1099:7,1099,M0,7,primary_semantic_capture,3,2,1.1041666666666667,True,False,True,0.2916666666666667,1.0
M0:1105:2,1105,M0,2,primary_semantic_capture,4,3,1.2564102564102564,True,True,True,0.1794871794871795,1.0
M0:1105:3,1105,M0,3,primary_semantic_capture,12,11,1.5,True,True,True,0.16666666666666666,1.0
M0:1105:4,1105,M0,4,primary_semantic_capture,10,9,1.0256410256410255,True,False,True,0.11538461538461539,1.0
M0:1105:5,1105,M0,5,primary_semantic_capture,2,1,1.4743589743589745,True,True,True,0.15384615384615385,1.0
M0:1107:0,1107,M0,0,primary_semantic_capture,18,17,0.5,False,False,True,0.08928571428571429,1.0
M0:1107:3,1107,M0,3,primary_semantic_capture,24,23,0.5982142857142857,False,False,True,0.10714285714285714,1.0
M0:1107:4,1107,M0,4,primary_semantic_capture,8,7,0.6428571428571429,False,False,True,0.15178571428571427,1.0
M0:1107:5,1107,M0,5,primary_semantic_capture,30,29,0.7321428571428571,False,False,True,0.14285714285714285,1.0
M1:1:0,1,M1,0,primary_semantic_capture,34,33,1.0454545454545454,True,False,True,0.045454545454545456,1.0
M1:1:1,1,M1,1,primary_semantic_capture,3,2,0.9886363636363636,False,False,True,0.03409090909090909,1.0
M1:1:1,1,M1,1,legacy_aligned_capture,3,2,0.9886363636363636,False,False,True,0.03409090909090909,1.0
M1:1:2,1,M1,2,primary_semantic_capture,1,0,0.5454545454545454,False,False,True,0.011363636363636364,1.0
M1:1:3,1,M1,3,primary_semantic_capture,13,12,0.6704545454545454,False,False,True,0.056818181818181816,1.0
M1:1:5,1,M1,5,primary_semantic_capture,1,0,0.6704545454545454,False,False,True,0.022727272727272728,1.0
M1:1:6,1,M1,6,primary_semantic_capture,52,51,1.5795454545454546,True,True,True,0.056818181818181816,1.0
M1:1:6,1,M1,6,legacy_aligned_capture,52,51,1.5795454545454546,True,True,True,0.056818181818181816,1.0
M1:1:7,1,M1,7,primary_semantic_capture,3,2,0.6477272727272727,False,False,True,0.03409090909090909,1.0
M1:2:0,2,M1,0,primary_semantic_capture,33,32,1.10752688172043,True,False,True,0.12903225806451613,1.0
M1:2:3,2,M1,3,primary_semantic_capture,1,0,1.086021505376344,True,False,True,0.15053763440860216,1.0
M1:2:5,2,M1,5,primary_semantic_capture,18,17,0.967741935483871,False,False,True,0.06451612903225806,1.0
M1:4:0,4,M1,0,primary_semantic_capture,25,24,2.8260869565217392,True,True,True,0.17391304347826086,1.0
M1:4:1,4,M1,1,primary_semantic_capture,40,39,2.369565217391304,True,True,True,0.17391304347826086,1.0
M1:4:2,4,M1,2,primary_semantic_capture,47,46,2.782608695652174,True,True,True,0.17391304347826086,1.0
M1:4:3,4,M1,3,primary_semantic_capture,32,31,3.1956521739130435,True,True,True,0.2391304347826087,1.0
M1:4:5,4,M1,5,primary_semantic_capture,22,21,2.5652173913043477,True,True,True,0.17391304347826086,1.0
M1:4:6,4,M1,6,primary_semantic_capture,10,9,2.739130434782609,True,True,True,0.2391304347826087,1.0
M1:5:0,5,M1,0,primary_semantic_capture,16,15,1.5851063829787233,True,True,True,0.5319148936170213,1.0
M1:9:5,9,M1,5,primary_semantic_capture,8,7,1.5925925925925926,True,True,True,0.2777777777777778,1.0
M1:9:5,9,M1,5,legacy_aligned_capture,8,7,1.5925925925925926,True,True,True,0.2777777777777778,1.0
M1:9:7,9,M1,7,primary_semantic_capture,3,2,1.4444444444444444,True,True,True,0.25925925925925924,1.0
M1:11:6,11,M1,6,primary_semantic_capture,34,33,2.883720930232558,True,True,True,0.5116279069767442,1.0
M1:12:1,12,M1,1,primary_semantic_capture,13,12,1.7543859649122806,True,True,True,0.6842105263157895,1.0
M1:12:4,12,M1,4,primary_semantic_capture,91,90,3.0701754385964914,True,True,True,0.5614035087719298,1.0
M1:12:6,12,M1,6,primary_semantic_capture,8,7,1.9473684210526316,True,True,True,0.45614035087719296,1.0
M1:13:7,13,M1,7,primary_semantic_capture,3,2,2.8333333333333335,True,True,True,0.3,1.0
M1:14:0,14,M1,0,primary_semantic_capture,8,7,1.0246913580246915,True,False,True,0.09876543209876543,1.0
M1:14:1,14,M1,1,primary_semantic_capture,1,0,1.271604938271605,True,True,True,0.1111111111111111,1.0
M1:14:1,14,M1,1,legacy_aligned_capture,1,0,1.271604938271605,True,True,True,0.1111111111111111,1.0
M1:14:2,14,M1,2,primary_semantic_capture,25,24,1.6790123456790123,True,True,True,0.14814814814814814,1.0
M1:14:3,14,M1,3,primary_semantic_capture,24,23,2.4074074074074074,True,True,True,0.1728395061728395,1.0
M1:14:4,14,M1,4,primary_semantic_capture,16,15,1.7037037037037037,True,True,True,0.09876543209876543,1.0
M1:14:5,14,M1,5,primary_semantic_capture,3,2,1.4444444444444444,True,True,True,0.12345679012345678,1.0
M1:14:6,14,M1,6,primary_semantic_capture,1,0,1.4197530864197532,True,True,True,0.1728395061728395,1.0
M1:14:6,14,M1,6,legacy_aligned_capture,1,0,1.4197530864197532,True,True,True,0.1728395061728395,1.0
M1:14:7,14,M1,7,primary_semantic_capture,29,28,2.074074074074074,True,True,True,0.24691358024691357,1.0
M1:15:2,15,M1,2,primary_semantic_capture,6,5,1.6140350877192982,True,True,True,0.7192982456140351,1.0
M1:15:2,15,M1,2,legacy_aligned_capture,6,5,1.6140350877192982,True,True,True,0.7192982456140351,1.0
M1:16:2,16,M1,2,primary_semantic_capture,54,53,3.423076923076923,True,True,True,0.3333333333333333,1.0
M1:16:5,16,M1,5,primary_semantic_capture,8,7,1.3076923076923077,True,True,True,0.2564102564102564,1.0
M1:16:5,16,M1,5,legacy_aligned_capture,8,7,1.3076923076923077,True,True,True,0.2564102564102564,1.0
M1:16:6,16,M1,6,primary_semantic_capture,33,32,1.8205128205128205,True,True,True,0.21794871794871795,1.0
M1:17:1,17,M1,1,primary_semantic_capture,51,50,2.657142857142857,True,True,True,0.17142857142857143,1.0
M1:17:3,17,M1,3,primary_semantic_capture,42,41,2.9,True,True,True,0.22857142857142856,1.0
M1:17:5,17,M1,5,primary_semantic_capture,7,6,2.3142857142857145,True,True,True,0.37142857142857144,1.0
M1:17:6,17,M1,6,primary_semantic_capture,53,52,3.057142857142857,True,True,True,0.2,1.0
M1:17:7,17,M1,7,primary_semantic_capture,3,2,1.5571428571428572,True,True,True,0.24285714285714285,1.0
M1:18:0,18,M1,0,primary_semantic_capture,4,3,4.714285714285714,True,True,True,0.5238095238095238,1.0
M1:19:2,19,M1,2,primary_semantic_capture,1,0,1.0980392156862746,True,False,True,0.29411764705882354,1.0
M1:19:5,19,M1,5,primary_semantic_capture,58,57,4.137254901960785,True,True,True,0.4117647058823529,1.0
M1:20:0,20,M1,0,primary_semantic_capture,2,1,1.6444444444444444,True,True,True,0.2111111111111111,1.0
M1:20:1,20,M1,1,primary_semantic_capture,6,5,2.1222222222222222,True,True,True,0.3,1.0
M1:20:2,20,M1,2,primary_semantic_capture,4,3,1.5222222222222221,True,True,True,0.2222222222222222,1.0
M1:20:2,20,M1,2,legacy_aligned_capture,4,3,1.5222222222222221,True,True,True,0.2222222222222222,1.0
M1:21:0,21,M1,0,primary_semantic_capture,6,5,1.9014084507042253,True,True,True,0.2112676056338028,1.0
M1:21:2,21,M1,2,primary_semantic_capture,33,32,2.112676056338028,True,True,True,0.2676056338028169,1.0
M1:21:3,21,M1,3,primary_semantic_capture,24,23,2.112676056338028,True,True,True,0.2676056338028169,1.0
M1:21:6,21,M1,6,primary_semantic_capture,1,0,1.028169014084507,True,False,True,0.36619718309859156,1.0
M1:23:0,23,M1,0,primary_semantic_capture,7,6,0.9324324324324325,False,False,True,0.14864864864864866,1.0
M1:23:1,23,M1,1,primary_semantic_capture,13,12,0.9594594594594594,False,False,True,0.10810810810810811,1.0
M1:23:2,23,M1,2,primary_semantic_capture,45,44,2.027027027027027,True,True,True,0.08108108108108109,1.0
M1:23:3,23,M1,3,primary_semantic_capture,1,0,0.8108108108108109,False,False,True,0.06756756756756757,1.0
M1:23:4,23,M1,4,primary_semantic_capture,1,0,0.5945945945945946,False,False,True,0.12162162162162163,1.0
M1:23:4,23,M1,4,legacy_aligned_capture,1,0,0.5945945945945946,False,False,True,0.12162162162162163,1.0
M1:23:5,23,M1,5,primary_semantic_capture,10,9,1.0135135135135136,True,False,True,0.04054054054054054,1.0
M1:23:6,23,M1,6,primary_semantic_capture,7,6,1.5810810810810811,True,True,True,0.13513513513513514,1.0
M1:23:7,23,M1,7,primary_semantic_capture,1,0,1.472972972972973,True,True,True,0.0945945945945946,1.0
M1:25:0,25,M1,0,primary_semantic_capture,5,4,1.9672131147540983,True,True,True,0.26229508196721313,1.0
M1:25:4,25,M1,4,primary_semantic_capture,31,30,1.8032786885245902,True,True,True,0.22950819672131148,1.0
M1:25:5,25,M1,5,primary_semantic_capture,4,3,1.7704918032786885,True,True,True,0.21311475409836064,1.0
M1:25:7,25,M1,7,primary_semantic_capture,11,10,1.180327868852459,True,False,True,0.29508196721311475,1.0
M1:25:7,25,M1,7,legacy_aligned_capture,11,10,1.180327868852459,True,False,True,0.29508196721311475,1.0
M1:26:0,26,M1,0,primary_semantic_capture,18,17,3.9833333333333334,True,True,True,0.55,1.0
M1:26:0,26,M1,0,legacy_aligned_capture,18,17,3.9833333333333334,True,True,True,0.55,1.0
M1:26:1,26,M1,1,primary_semantic_capture,50,49,2.0,True,True,True,0.35,1.0
M1:26:2,26,M1,2,primary_semantic_capture,20,19,4.3,True,True,True,0.45,1.0
M1:26:3,26,M1,3,primary_semantic_capture,1,0,1.1333333333333333,True,False,True,0.2833333333333333,1.0
M1:26:4,26,M1,4,primary_semantic_capture,23,22,3.1666666666666665,True,True,True,0.23333333333333334,1.0
M1:26:7,26,M1,7,primary_semantic_capture,59,58,2.8333333333333335,True,True,True,0.23333333333333334,1.0
M1:27:3,27,M1,3,primary_semantic_capture,12,11,1.6326530612244898,True,True,True,0.12244897959183673,1.0
M1:27:4,27,M1,4,primary_semantic_capture,65,64,2.63265306122449,True,True,True,0.08163265306122448,1.0
M1:27:5,27,M1,5,primary_semantic_capture,25,24,2.938775510204082,True,True,True,0.14285714285714285,1.0
M1:28:7,28,M1,7,primary_semantic_capture,28,27,2.0677966101694913,True,True,True,0.4406779661016949,1.0
M1:29:2,29,M1,2,primary_semantic_capture,29,28,1.525,True,True,True,0.2916666666666667,1.0
M1:29:7,29,M1,7,primary_semantic_capture,15,14,0.9583333333333334,False,False,True,0.2916666666666667,1.0
M1:30:1,30,M1,1,primary_semantic_capture,1,0,1.7234042553191489,True,True,True,0.3829787234042553,1.0
M1:30:2,30,M1,2,primary_semantic_capture,3,2,2.148936170212766,True,True,True,0.5106382978723404,1.0
M1:30:4,30,M1,4,primary_semantic_capture,2,1,1.5957446808510638,True,True,True,0.5319148936170213,1.0
M1:30:7,30,M1,7,primary_semantic_capture,5,4,1.425531914893617,True,True,True,0.46808510638297873,1.0
M1:31:0,31,M1,0,primary_semantic_capture,33,32,1.302325581395349,True,True,True,0.26744186046511625,1.0
M1:31:1,31,M1,1,primary_semantic_capture,60,59,2.3255813953488373,True,True,True,0.09302325581395349,1.0
M1:31:2,31,M1,2,primary_semantic_capture,9,8,1.430232558139535,True,True,True,0.10465116279069768,1.0
M1:31:3,31,M1,3,primary_semantic_capture,2,1,1.1162790697674418,True,False,True,0.09302325581395349,1.0
M1:31:3,31,M1,3,legacy_aligned_capture,2,1,1.1162790697674418,True,False,True,0.09302325581395349,1.0
M1:31:4,31,M1,4,primary_semantic_capture,1,0,1.127906976744186,True,False,True,0.06976744186046512,1.0
M1:31:4,31,M1,4,legacy_aligned_capture,1,0,1.127906976744186,True,False,True,0.06976744186046512,1.0
