episode_variant,capture_kind,model,episode_ordinal,gap_at_risk,gap_stop_events,gap_censored,gap_stop_hazard,episodes_started,capture_events,inepisode_stop_events,inepisode_censored,capture_hazard_given_episode,capture_cif_after_episode,stop_cif_after_episode,event_free_survival
lineage,primary,M0,59,62,0,0,0.0,62,1,0,0,0.016129032258064516,0.25418669843378466,0.7388013018814266,0.007011999684788647
lineage,primary,M0,60,61,1,0,0.01639344262295082,60,4,1,1,0.06666666666666667,0.2546465016918036,0.739031203510436,0.006322294797760255
lineage,primary,M0,61,54,0,0,0.0,54,3,0,0,0.05555555555555555,0.25499774029167915,0.739031203510436,0.005971056197884686
lineage,primary,M0,62,51,0,0,0.0,51,1,1,0,0.0196078431372549,0.25511481982497103,0.7391482830437279,0.005736897131300973
lineage,primary,M0,63,49,0,0,0.0,49,5,0,0,0.10204081632653061,0.2557002174914303,0.7391482830437279,0.00515149946484169
lineage,primary,M0,64,44,0,0,0.0,44,2,0,0,0.045454545454545456,0.255934376558014,0.7391482830437279,0.004917340398257977
lineage,primary,M0,65,42,0,0,0.0,42,0,0,0,0.0,0.255934376558014,0.7391482830437279,0.004917340398257977
lineage,primary,M0,66,42,0,0,0.0,42,0,0,0,0.0,0.255934376558014,0.7391482830437279,0.004917340398257977
lineage,primary,M0,67,42,0,0,0.0,42,2,1,0,0.047619047619047616,0.2561685356245977,0.7392653625770198,0.004566101798382407
lineage,primary,M0,68,39,0,0,0.0,39,1,1,0,0.02564102564102564,0.25628561515788956,0.7393824421103117,0.004331942731798694
lineage,primary,M0,69,37,0,0,0.0,37,0,0,0,0.0,0.25628561515788956,0.7393824421103117,0.004331942731798694
lineage,primary,M0,70,37,0,0,0.0,37,3,0,0,0.08108108108108109,0.2566368537577651,0.7393824421103117,0.003980704131923124
lineage,primary,M0,71,34,0,0,0.0,34,1,0,0,0.029411764705882353,0.256753933291057,0.7393824421103117,0.0038636245986312674
lineage,primary,M0,72,33,0,0,0.0,33,1,0,0,0.030303030303030304,0.2568710128243489,0.7393824421103117,0.003746545065339411
lineage,primary,M0,73,32,0,0,0.0,32,3,0,0,0.09375,0.25722225142422445,0.7393824421103117,0.0033953064654638414
lineage,primary,M0,74,29,0,0,0.0,29,1,1,0,0.034482758620689655,0.2573393309575163,0.7394995216436036,0.003161147398880128
lineage,primary,M0,75,27,0,0,0.0,27,0,1,0,0.0,0.2573393309575163,0.7396166011768954,0.0030440678655882718
lineage,primary,M0,76,26,0,0,0.0,26,0,0,0,0.0,0.2573393309575163,0.7396166011768954,0.0030440678655882718
lineage,primary,M0,77,26,0,0,0.0,26,2,0,0,0.07692307692307693,0.2575734900241,0.7396166011768954,0.0028099087990045585
lineage,primary,M0,78,24,0,0,0.0,24,1,2,0,0.041666666666666664,0.2576905695573919,0.7398507602434792,0.002458670199128989
lineage,primary,M0,79,21,0,0,0.0,21,0,0,1,0.0,0.2576905695573919,0.7398507602434792,0.002458670199128989
lineage,primary,M0,80,20,0,0,0.0,20,1,0,0,0.05,0.25781350306734835,0.7398507602434792,0.0023357366891725395
lineage,primary,M0,81,19,0,0,0.0,19,0,0,0,0.0,0.25781350306734835,0.7398507602434792,0.0023357366891725395
lineage,primary,M0,82,19,0,0,0.0,19,1,0,0,0.05263157894736842,0.2579364365773048,0.7398507602434792,0.00221280317921609
lineage,primary,M0,83,18,0,0,0.0,18,2,1,0,0.1111111111111111,0.2581823035972177,0.7399736937534356,0.0018440026493467417
lineage,primary,M0,84,15,0,0,0.0,15,1,0,0,0.06666666666666667,0.2583052371071742,0.7399736937534356,0.0017210691393902923
lineage,primary,M0,85,14,0,0,0.0,14,1,0,0,0.07142857142857142,0.25842817061713064,0.7399736937534356,0.0015981356294338428
lineage,primary,M0,86,13,0,0,0.0,13,1,0,0,0.07692307692307693,0.2585511041270871,0.7399736937534356,0.0014752021194773934
lineage,primary,M0,87,12,0,0,0.0,12,0,0,0,0.0,0.2585511041270871,0.7399736937534356,0.0014752021194773934
lineage,primary,M0,88,12,0,0,0.0,12,0,0,0,0.0,0.2585511041270871,0.7399736937534356,0.0014752021194773934
lineage,primary,M0,89,12,0,0,0.0,12,0,0,0,0.0,0.2585511041270871,0.7399736937534356,0.0014752021194773934
lineage,primary,M0,90,12,0,0,0.0,12,1,0,0,0.08333333333333333,0.25867403763704355,0.7399736937534356,0.001352268609520944
lineage,primary,M0,91,11,0,0,0.0,11,2,0,0,0.18181818181818182,0.25891990465695647,0.7399736937534356,0.001106401589608045
lineage,primary,M0,92,9,0,0,0.0,9,0,0,0,0.0,0.25891990465695647,0.7399736937534356,0.001106401589608045
lineage,primary,M0,93,9,0,0,0.0,9,0,0,0,0.0,0.25891990465695647,0.7399736937534356,0.001106401589608045
lineage,primary,M0,94,9,0,0,0.0,9,1,0,0,0.1111111111111111,0.2590428381669129,0.7399736937534356,0.0009834680796515956
lineage,primary,M0,95,8,0,0,0.0,8,1,0,0,0.125,0.2591657716768694,0.7399736937534356,0.0008605345696951461
lineage,primary,M0,96,7,0,0,0.0,7,1,0,0,0.14285714285714285,0.25928870518682584,0.7399736937534356,0.0007376010597386968
lineage,primary,M0,97,6,0,0,0.0,6,0,0,0,0.0,0.25928870518682584,0.7399736937534356,0.0007376010597386968
lineage,primary,M0,98,6,0,0,0.0,6,0,0,0,0.0,0.25928870518682584,0.7399736937534356,0.0007376010597386968
lineage,primary,M0,99,6,0,0,0.0,6,0,0,0,0.0,0.25928870518682584,0.7399736937534356,0.0007376010597386968
lineage,primary,M0,100,6,0,0,0.0,6,0,0,0,0.0,0.25928870518682584,0.7399736937534356,0.0007376010597386968
lineage,primary,M0,101,6,0,0,0.0,6,0,0,0,0.0,0.25928870518682584,0.7399736937534356,0.0007376010597386968
lineage,primary,M0,102,6,0,0,0.0,6,1,0,0,0.16666666666666666,0.2594116386967823,0.7399736937534356,0.0006146675497822473
lineage,primary,M0,103,5,0,0,0.0,5,0,0,0,0.0,0.2594116386967823,0.7399736937534356,0.0006146675497822473
lineage,primary,M0,104,5,0,0,0.0,5,0,0,0,0.0,0.2594116386967823,0.7399736937534356,0.0006146675497822473
lineage,primary,M0,105,5,0,0,0.0,5,0,0,0,0.0,0.2594116386967823,0.7399736937534356,0.0006146675497822473
lineage,primary,M0,106,5,0,0,0.0,5,1,0,0,0.2,0.25953457220673876,0.7399736937534356,0.0004917340398257979
lineage,primary,M0,107,4,0,0,0.0,4,0,0,0,0.0,0.25953457220673876,0.7399736937534356,0.0004917340398257979
lineage,primary,M0,108,4,0,0,0.0,4,0,0,0,0.0,0.25953457220673876,0.7399736937534356,0.0004917340398257979
lineage,primary,M0,109,4,0,0,0.0,4,1,0,0,0.25,0.2596575057166952,0.7399736937534356,0.00036880052986934845
lineage,primary,M0,110,3,0,0,0.0,3,1,0,0,0.3333333333333333,0.25978043922665167,0.7399736937534356,0.000245867019912899
lineage,primary,M0,111,2,0,0,0.0,2,0,0,0,0.0,0.25978043922665167,0.7399736937534356,0.000245867019912899
lineage,primary,M0,112,2,0,0,0.0,2,0,0,0,0.0,0.25978043922665167,0.7399736937534356,0.000245867019912899
lineage,primary,M0,113,2,0,0,0.0,2,0,0,0,0.0,0.25978043922665167,0.7399736937534356,0.000245867019912899
lineage,primary,M0,114,2,0,0,0.0,2,0,0,0,0.0,0.25978043922665167,0.7399736937534356,0.000245867019912899
lineage,primary,M0,115,2,0,0,0.0,2,0,0,0,0.0,0.25978043922665167,0.7399736937534356,0.000245867019912899
lineage,primary,M0,116,2,0,0,0.0,2,0,0,0,0.0,0.25978043922665167,0.7399736937534356,0.000245867019912899
lineage,primary,M0,117,2,0,0,0.0,2,0,0,0,0.0,0.25978043922665167,0.7399736937534356,0.000245867019912899
lineage,primary,M0,118,2,0,0,0.0,2,0,0,0,0.0,0.25978043922665167,0.7399736937534356,0.000245867019912899
lineage,primary,M0,119,2,0,0,0.0,2,0,0,0,0.0,0.25978043922665167,0.7399736937534356,0.000245867019912899
lineage,primary,M0,120,2,0,0,0.0,2,0,0,0,0.0,0.25978043922665167,0.7399736937534356,0.000245867019912899
lineage,primary,M0,121,2,0,0,0.0,2,0,0,0,0.0,0.25978043922665167,0.7399736937534356,0.000245867019912899
lineage,primary,M0,122,2,0,0,0.0,2,0,0,0,0.0,0.25978043922665167,0.7399736937534356,0.000245867019912899
lineage,primary,M0,123,2,0,0,0.0,2,0,0,0,0.0,0.25978043922665167,0.7399736937534356,0.000245867019912899
lineage,primary,M0,124,2,0,0,0.0,2,1,0,0,0.5,0.25990337273660813,0.7399736937534356,0.0001229335099564495
lineage,primary,M0,125,1,0,0,0.0,1,0,0,0,0.0,0.25990337273660813,0.7399736937534356,0.0001229335099564495
lineage,primary,M0,126,1,0,0,0.0,1,0,0,0,0.0,0.25990337273660813,0.7399736937534356,0.0001229335099564495
lineage,primary,M0,127,1,0,0,0.0,1,0,0,0,0.0,0.25990337273660813,0.7399736937534356,0.0001229335099564495
lineage,primary,M0,128,1,0,0,0.0,1,0,0,0,0.0,0.25990337273660813,0.7399736937534356,0.0001229335099564495
lineage,primary,M0,129,1,0,0,0.0,1,0,0,0,0.0,0.25990337273660813,0.7399736937534356,0.0001229335099564495
lineage,primary,M0,130,1,0,0,0.0,1,0,0,0,0.0,0.25990337273660813,0.7399736937534356,0.0001229335099564495
lineage,primary,M0,131,1,0,0,0.0,1,0,0,0,0.0,0.25990337273660813,0.7399736937534356,0.0001229335099564495
lineage,primary,M0,132,1,0,0,0.0,1,0,0,0,0.0,0.25990337273660813,0.7399736937534356,0.0001229335099564495
lineage,primary,M0,133,1,0,0,0.0,1,0,0,0,0.0,0.25990337273660813,0.7399736937534356,0.0001229335099564495
lineage,primary,M0,134,1,0,0,0.0,1,0,0,0,0.0,0.25990337273660813,0.7399736937534356,0.0001229335099564495
lineage,primary,M0,135,1,0,0,0.0,1,0,0,0,0.0,0.25990337273660813,0.7399736937534356,0.0001229335099564495
lineage,primary,M0,136,1,0,0,0.0,1,0,0,0,0.0,0.25990337273660813,0.7399736937534356,0.0001229335099564495
lineage,primary,M0,137,1,0,0,0.0,1,0,0,0,0.0,0.25990337273660813,0.7399736937534356,0.0001229335099564495
lineage,primary,M0,138,1,0,0,0.0,1,0,0,0,0.0,0.25990337273660813,0.7399736937534356,0.0001229335099564495
lineage,primary,M0,139,1,0,0,0.0,1,0,0,0,0.0,0.25990337273660813,0.7399736937534356,0.0001229335099564495
lineage,primary,M0,140,1,0,0,0.0,1,0,0,0,0.0,0.25990337273660813,0.7399736937534356,0.0001229335099564495
lineage,primary,M0,141,1,0,0,0.0,1,0,0,0,0.0,0.25990337273660813,0.7399736937534356,0.0001229335099564495
lineage,primary,M0,142,1,0,0,0.0,1,0,0,0,0.0,0.25990337273660813,0.7399736937534356,0.0001229335099564495
lineage,primary,M0,143,1,0,0,0.0,1,0,0,0,0.0,0.25990337273660813,0.7399736937534356,0.0001229335099564495
lineage,primary,M0,144,1,0,0,0.0,1,0,0,0,0.0,0.25990337273660813,0.7399736937534356,0.0001229335099564495
lineage,primary,M0,145,1,0,0,0.0,1,1,0,0,1.0,0.2600263062465646,0.7399736937534356,0.0
lineage,primary,M1,1,8848,152,6,0.017179023508137433,8690,420,51,2,0.04833141542002301,0.047501128898340884,0.022947017731507396,0.9295518533701518
lineage,primary,M1,2,8217,194,4,0.023609589874650116,8019,462,81,0,0.05761316872427984,0.09979115858899135,0.054061088235028504,0.8461477531759801
lineage,primary,M1,3,7476,143,6,0.019127875869448904,7327,474,127,0,0.0646922342022656,0.15348330280208974,0.08463196728799491,0.7618847299099153
lineage,primary,M1,4,6726,130,2,0.019327980969372584,6594,396,116,2,0.06005459508644222,0.19835363619522697,0.11250149588290266,0.6891448679218702
lineage,primary,M1,5,6080,132,3,0.021710526315789475,5945,375,115,0,0.06307821698906645,0.24087990849115598,0.14050458384406325,0.6186155076647807
lineage,primary,M1,6,5455,109,3,0.01998166819431714,5343,318,118,1,0.05951712521055587,0.2769624357298876,0.16625466753911872,0.5567828967309937
lineage,primary,M1,7,4906,67,1,0.013656746840603343,4838,311,128,0,0.06428276147168252,0.31226518184188945,0.18838825820088814,0.49934655995722244
lineage,primary,M1,8,4399,66,2,0.015003409865878609,4331,273,114,1,0.06303394135303625,0.34326871956225136,0.20882669153991928,0.4479045888978294
lineage,primary,M1,9,3943,68,1,0.017245751965508496,3874,239,133,0,0.06169334021683015,0.37042490253886023,0.2316631611260592,0.3979119363350806
lineage,primary,M1,10,3502,44,1,0.012564249000571102,3457,211,93,0,0.06103557998264391,0.39440654313067014,0.2472327327651755,0.3583607241041545
lineage,primary,M1,11,3153,46,0,0.014589280050745322,3107,203,104,0,0.0653363373028645,0.41747892720715074,0.26428129242759957,0.3182397803652498
lineage,primary,M1,12,2800,42,2,0.015,2756,162,92,0,0.05878084179970972,0.4359047333584145,0.2795189271942898,0.28457633944729577
lineage,primary,M1,13,2502,29,0,0.011590727418065548,2473,143,83,0,0.0578245046502224,0.4521694881709498,0.29225775613837335,0.2555727556906769
lineage,primary,M1,14,2247,27,0,0.012016021361815754,2220,151,69,0,0.06801801801801802,0.4693441593366339,0.3031767523761593,0.22747908828720684
lineage,primary,M1,15,2000,27,0,0.0135,1973,127,62,0,0.06436898124683224,0.4837890814428716,0.31329957180494006,0.2029113467521885
lineage,primary,M1,16,1784,20,0,0.011210762331838564,1764,101,59,0,0.0572562358276644,0.49527677540137555,0.32228499579228476,0.18243822880633986
lineage,primary,M1,17,1604,16,0,0.00997506234413965,1588,98,66,0,0.061712846347607056,0.5064232507274486,0.3316116384120602,0.16196511086049126
lineage,primary,M1,18,1424,10,0,0.007022471910112359,1414,86,42,1,0.06082036775106082,0.5162048515237986,0.3375260947075276,0.14626905376867397
lineage,primary,M1,19,1285,14,0,0.010894941634241245,1271,81,60,0,0.06372934697088907,0.5254249241738084,0.34594937095568473,0.1286257048705071
lineage,primary,M1,20,1130,9,0,0.007964601769911504,1121,83,35,0,0.07404103479036575,0.5348726529386332,0.350957805481616,0.11416954157975097
lineage,primary,M1,21,1003,8,0,0.007976071784646061,995,55,27,0,0.05527638190954774,0.5411331960960473,0.35494178749087946,0.10392501641307342
lineage,primary,M1,22,913,7,0,0.007667031763417305,906,51,27,0,0.056291390728476824,0.5469384270238312,0.3588119414427354,0.09424963153343349
lineage,primary,M1,23,828,3,0,0.0036231884057971015,825,48,26,0,0.05818181818181818,0.5524021737793926,0.36211295510755376,0.0854848711130538
lineage,primary,M1,24,751,3,0,0.0039946737683089215,748,33,26,0,0.04411764705882353,0.556158499673841,0.3654139687723721,0.07842753155378705
lineage,primary,M1,25,689,6,0,0.008708272859216255,683,36,17,0,0.0527086383601757,0.560256309740512,0.3680320140927452,0.07171167616674287
lineage,primary,M1,26,630,4,0,0.006349206349206349,626,39,17,0,0.06230031948881789,0.5646956039794055,0.37042240329830334,0.06488199272229117
lineage,primary,M1,27,570,4,0,0.007017543859649123,566,40,20,0,0.0706713780918728,0.5692487262757067,0.37315427667608403,0.05759699704820935
lineage,primary,M1,28,506,2,1,0.003952569169960474,503,31,12,0,0.061630218687872766,0.5727844113034108,0.37475058505968784,0.05246500363690135
lineage,primary,M1,29,460,1,0,0.002173913043478261,459,30,18,1,0.06535947712418301,0.5762060419753827,0.37691761781860333,0.046876340206014035
lineage,primary,M1,30,410,1,0,0.0024390243902439024,409,27,14,0,0.06601466992665037,0.5792930204767544,0.37863260587492087,0.042074373648324795
lineage,primary,M1,31,368,0,0,0.0,368,21,10,0,0.057065217391304345,0.581694003755599,0.3797759312457993,0.03853006499860178
lineage,primary,M1,32,337,3,0,0.008902077151335312,334,24,8,0,0.0718562874251497,0.5844379846457072,0.3810335891537655,0.034528426200527415
lineage,primary,M1,33,302,1,0,0.0033112582781456954,301,17,11,0,0.05647840531561462,0.5863816377762004,0.38240557959881954,0.03121278262498008
lineage,primary,M1,34,273,4,0,0.014652014652014652,269,19,11,0,0.07063197026022305,0.5885539559808693,0.38412056765513714,0.027325476363993552
lineage,primary,M1,35,239,1,0,0.0041841004184100415,238,12,3,0,0.05042016806722689,0.5899259464259234,0.38457789780348844,0.025496155770588128
lineage,primary,M1,36,223,0,0,0.0,223,13,5,0,0.05829596412556054,0.5914122694080653,0.3851495604889276,0.023438170103007024
lineage,primary,M1,37,205,0,0,0.0,205,11,4,1,0.05365853658536585,0.5926699273160316,0.385606890637279,0.021723182046689438
lineage,primary,M1,38,189,0,0,0.0,189,11,6,0,0.0582010582010582,0.5939342394986432,0.386296515464158,0.019769245037198853
lineage,primary,M1,39,172,1,0,0.005813953488372093,171,14,1,0,0.08187134502923976,0.5955433640946943,0.386526390406451,0.01793024549885477
lineage,primary,M1,40,156,0,0,0.0,156,9,2,0,0.057692307692307696,0.5965778013350129,0.38675626534874397,0.016665933316243216
lineage,primary,M1,41,145,0,0,0.0,145,11,6,0,0.07586206896551724,0.5978421135176245,0.387445890175623,0.014711996306752632
lineage,primary,M1,42,128,1,0,0.0078125,127,10,0,0,0.07874015748031496,0.5989914882290895,0.38756082764676947,0.013447684124141079
lineage,primary,M1,43,117,1,0,0.008547008547008548,116,4,2,0,0.034482758620689655,0.5994512381136755,0.38790564006020894,0.012643121826115544
lineage,primary,M1,44,110,0,0,0.0,110,6,1,0,0.05454545454545454,0.6001408629405546,0.38802057753135544,0.01183855952809001
lineage,primary,M1,45,103,0,0,0.0,103,7,1,0,0.06796116504854369,0.6009454252385801,0.38813551500250193,0.01091905975891797
lineage,primary,M1,46,95,0,0,0.0,95,2,4,0,0.021052631578947368,0.6011753001808731,0.38859526488708795,0.010229434932038942
lineage,primary,M1,47,89,0,0,0.0,89,6,3,0,0.06741573033707865,0.6018649250077521,0.3889400773005275,0.009194997691720396
lineage,primary,M1,48,80,0,0,0.0,80,3,2,0,0.0375,0.6022097374211917,0.38916995224282047,0.008620310335987872
lineage,primary,M1,49,75,0,0,0.0,75,3,1,0,0.04,0.6025545498346312,0.38928488971396696,0.008160560451401852
lineage,primary,M1,50,71,0,0,0.0,71,4,2,0,0.056338028169014086,0.6030142997192172,0.38951476465625995,0.007470935624522823
lineage,primary,M1,51,65,1,0,0.015384615384615385,64,4,1,0,0.0625,0.6034740496038031,0.38974463959855293,0.0067813107976437935
lineage,primary,M1,52,59,0,0,0.0,59,2,1,0,0.03389830508474576,0.6037039245460961,0.3898595770696994,0.006436498384204278
lineage,primary,M1,53,56,0,0,0.0,56,1,0,0,0.017857142857142856,0.6038188620172427,0.3898595770696994,0.006321560913057773
lineage,primary,M1,54,55,0,0,0.0,55,2,0,0,0.03636363636363636,0.6040487369595356,0.3898595770696994,0.006091685970764763
lineage,primary,M1,55,53,0,0,0.0,53,2,0,0,0.03773584905660377,0.6042786119018286,0.3898595770696994,0.005861811028471753
lineage,primary,M1,56,51,0,0,0.0,51,3,1,0,0.058823529411764705,0.6046234243152682,0.3899745145408459,0.005402061143885734
lineage,primary,M1,57,47,0,0,0.0,47,0,0,0,0.0,0.6046234243152682,0.3899745145408459,0.005402061143885734
lineage,primary,M1,58,47,0,0,0.0,47,4,0,0,0.0851063829787234,0.6050831741998541,0.3899745145408459,0.004942311259299714
lineage,primary,M1,59,43,0,0,0.0,43,4,1,0,0.09302325581395349,0.6055429240844401,0.3900894520119924,0.004367623903567189
lineage,primary,M1,60,38,0,0,0.0,38,2,0,0,0.05263157894736842,0.6057727990267331,0.3900894520119924,0.004137748961274179
lineage,primary,M1,61,36,0,0,0.0,36,2,1,0,0.05555555555555555,0.6060026739690261,0.3902043894831389,0.003792936547834664
