episode_variant,capture_kind,kmax,pooled_hazard_diff,pooled_hazard_ci_low,pooled_hazard_ci_high,propensity_component,propensity_ci_low,propensity_ci_high,exposure_component,exposure_ci_low,exposure_ci_high,decomposition_total,raw_cif_diff,k_pool
lineage,primary,63,0.03358904158559725,0.03088351332686798,0.036400419448166965,0.14174243396917152,0.12797363882816554,0.1560040738972441,0.1273924602170177,0.11837609874552096,0.13705249946661124,0.26913489418618924,0.26918250704299174,24
lineage,legacy,517,0.005140972871988239,0.004289606261823789,0.006010452347931454,0.049142761060585516,0.043067056027315795,0.05548327617613989,0.02394921205942701,0.021301601925865166,0.02666428534758003,0.07309197312001252,0.07253056417429753,26
contiguous,primary,25,0.06479736803946214,0.06005659909607213,0.06973803530607729,0.15625721892019628,0.14213781913048434,0.17010791691341634,0.11280894371457827,0.10488330749911383,0.1208487188134335,0.26906616263477456,0.2690805898588025,11
contiguous,legacy,25,0.016669723878374603,0.014757481493897424,0.018582908054479,0.05056571476985419,0.044362975560832976,0.05698171128679369,0.024266859721351154,0.02139853290814383,0.027375871108001004,0.07483257449120534,0.07478980127842874,11
