episode_variant,capture_kind,scope,metric,m0,m1,diff_or_value,ci_low,ci_high,n_m0,n_m1,direction
lineage,legacy,slot,cif_capture_at_k8,0.005560563346522722,0.00781724966367723,0.0022566863171545075,-1.591477752602777e-06,0.004522773785755129,nan,nan,UNRESOLVED
lineage,legacy,response,capture_rate,0.005877034358047016,0.008476491862567812,0.0025994575045207953,0.0003390596745027124,0.004859855334538879,8848,8848,UP
lineage,legacy,response,stop_rate,0.9882459312839059,0.9872287522603979,-0.0010171790235080636,-0.003955696202531667,0.002034358047016238,8848,8848,UNRESOLVED
lineage,legacy,response,censor_rate,0.005877034358047016,0.004294755877034358,-0.001582278481012658,-0.003616636528028933,0.00045207956600361657,8848,8848,UNRESOLVED
lineage,legacy,response,stable_orbit_rate,0.00599005424954792,0.008476491862567812,0.002486437613019891,0.00022603978300180828,0.004746835443037975,8848,8848,UP
lineage,legacy,response,mean_episodes_experienced,3.800971971066908,5.1835443037974684,1.3825723327305606,1.223773734177215,1.5476943942133814,8848,8848,UP
lineage,legacy,response,zero_episode_rate,0.2750904159132007,0.15393309222423146,-0.12115732368896925,-0.13279837251356238,-0.11030741410488246,8848,8848,DOWN
lineage,legacy,response,mean_reuse_blocks,12.575384267631103,15.655176311030742,3.079792043399639,1.7737709086799287,4.4297553119348985,8848,8848,UP
lineage,legacy,response,captured_episode_ordinal_mean,3.923076923076923,3.933333333333333,0.01025641025641022,-0.7917467948717947,0.849017830828175,52,75,UNRESOLVED
lineage,legacy,response,recovered_before_capture_mean,2.923076923076923,2.933333333333333,0.01025641025641022,-0.7917467948717947,0.8490178308281754,52,75,UNRESOLVED
lineage,legacy,response,capture_in_first_episode_rate,0.19230769230769232,0.18666666666666668,-0.005641025641025643,-0.13784630784630783,0.12373944416412806,52,75,UNRESOLVED
lineage,legacy,response,orbit_given_captured,1.0,1.0,0.0,0.0,0.0,52,75,UNRESOLVED
lineage,legacy,response,orbit_given_uncaptured,0.00011368804001819008,0.0,-0.00011368804001819008,-0.0003413746017296313,0.0,8796,8773,UNRESOLVED
lineage,legacy,response,stop_in_episode_share,0.3345839017735334,0.4227744215205745,0.08819051974704106,0.07501061596570921,0.10122211662750859,8796,8773,UP
lineage,legacy,response,capture_first_episode_after_last_new_rate,0.7307692307692307,0.7333333333333333,0.002564102564102555,-0.12168558959634018,0.13021839900160428,52,75,UNRESOLVED
contiguous,primary,slot,pooled_capture_hazard,0.025170208376315246,0.01906191369606004,-0.0061082946802552066,-0.008892377617952217,-0.003504449025847552,nan,nan,DOWN
contiguous,primary,slot,pooled_gap_stop_hazard,0.23141543826279917,0.15946644803229063,-0.07194899023050855,-0.07868387986588046,-0.06558416119766894,nan,nan,DOWN
contiguous,primary,slot,pooled_inepisode_stop_hazard,0.1295646791829998,0.12300187617260788,-0.0065628030103919155,-0.01180635602644843,-0.0013974677307690576,nan,nan,DOWN
contiguous,primary,slot,cif_capture_final,0.055223116186321135,0.0574521700606055,0.002229053874284362,-0.004340653001037333,0.008585695705798122,nan,nan,UNRESOLVED
contiguous,primary,slot,cif_stop_final,0.944776883813679,0.9425478299393941,-0.0022290538742848476,-0.008585695705798393,0.004340653001037505,nan,nan,UNRESOLVED
