episode_variant,capture_kind,scope,metric,m0,m1,diff_or_value,ci_low,ci_high,n_m0,n_m1,direction
lineage,primary,slot,pooled_capture_hazard,0.012614307023801802,0.04944576537959211,0.03683145835579031,0.0340389150384774,0.039727496465414895,nan,nan,UP
lineage,primary,slot,pooled_gap_stop_hazard,0.15966867387809597,0.05426405659033723,-0.10540461728775874,-0.11336277649188893,-0.09803819253106058,nan,nan,DOWN
lineage,primary,slot,pooled_inepisode_stop_hazard,0.08418185355729943,0.04052108100867352,-0.04366077254862591,-0.04711208167538976,-0.04042409347360668,nan,nan,DOWN
lineage,primary,slot,cif_capture_final,0.043986085842007694,0.33568957015737755,0.29170348431536985,0.27442132213588744,0.30931766595953636,nan,nan,UP
lineage,primary,slot,cif_stop_final,0.9560139141579925,0.6643104298426221,-0.2917034843153704,-0.309317665959536,-0.274421322135888,nan,nan,DOWN
lineage,primary,slot,propensity_component,nan,nan,0.16270578712865635,0.14808415694183383,0.17698790234508627,nan,nan,UP
lineage,primary,slot,exposure_component,nan,nan,0.1289121780372785,0.11935366693649949,0.13915669888888327,nan,nan,UP
lineage,primary,slot,decomposition_total,nan,nan,0.29161796516593486,0.2743934925481501,0.3091981076108134,nan,nan,UP
lineage,primary,slot,identity_error,nan,nan,0.0,-5.551115123125783e-17,5.551115123125783e-17,nan,nan,UNRESOLVED
lineage,primary,slot,raw_cif_diff,nan,nan,0.29170348431536985,0.27442132213588744,0.30931766595953636,nan,nan,UP
lineage,primary,slot,hazard_k1,0.012954966070326958,0.03275191366545363,0.019796947595126672,0.014933947811805705,0.024719971282346535,nan,nan,UP
lineage,primary,slot,hazard_k2,0.010828821324448146,0.04420992584141472,0.033381104516966575,0.027694280927991914,0.03925899252068112,nan,nan,UP
lineage,primary,slot,hazard_k3,0.011272141706924315,0.05132890365448505,0.040056761947560734,0.0331544360795032,0.04711506934847673,nan,nan,UP
lineage,primary,slot,hazard_k4,0.015750670241286863,0.060774539877300617,0.04502386963601375,0.037238761977410655,0.052830771508469584,nan,nan,UP
lineage,primary,slot,hazard_k5,0.014279714405711887,0.05576793343827299,0.041488219032561106,0.03256393821864174,0.050595345185706804,nan,nan,UP
lineage,primary,slot,hazard_k6,0.015756302521008403,0.062419396440546816,0.04666309391953841,0.03678380818034468,0.05700120430053892,nan,nan,UP
lineage,primary,slot,hazard_k7,0.011597938144329897,0.06242460796139928,0.05082666981706938,0.04069951992203198,0.061078395275258435,nan,nan,UP
lineage,primary,slot,hazard_k8,0.019002375296912115,0.055828651685393256,0.03682627638848114,0.02553774211301152,0.04766621843461138,nan,nan,UP
lineage,primary,slot,hazard_k9plus_pooled,0.010101010101010102,0.047326076668244205,0.0372250665672341,0.03253657461205247,0.04217084764195152,nan,nan,UP
