episode_variant,capture_kind,model,episode_ordinal,gap_at_risk,gap_stop_events,gap_censored,gap_stop_hazard,episodes_started,capture_events,inepisode_stop_events,inepisode_censored,capture_hazard_given_episode,capture_cif_after_episode,stop_cif_after_episode,event_free_survival
lineage,primary,M1,49,11,0,0,0.0,11,0,2,0,0.0,0.3351886465147792,0.6637709736121316,0.0010403798730888732
lineage,primary,M1,50,9,0,0,0.0,9,0,0,0,0.0,0.3351886465147792,0.6637709736121316,0.0010403798730888732
lineage,primary,M1,51,9,0,0,0.0,9,0,0,0,0.0,0.3351886465147792,0.6637709736121316,0.0010403798730888732
lineage,primary,M1,52,9,0,0,0.0,9,0,0,0,0.0,0.3351886465147792,0.6637709736121316,0.0010403798730888732
lineage,primary,M1,53,9,0,0,0.0,9,1,0,0,0.1111111111111111,0.33530424427845573,0.6637709736121316,0.0009247821094123317
lineage,primary,M1,54,8,0,0,0.0,8,1,1,0,0.125,0.33541984204213227,0.6638865713758081,0.0006935865820592488
lineage,primary,M1,55,6,0,0,0.0,6,1,0,0,0.16666666666666666,0.3355354398058088,0.6638865713758081,0.0005779888183827074
lineage,primary,M1,56,5,1,0,0.2,4,0,0,1,0.0,0.3355354398058088,0.6640021691394846,0.00046239105470616596
lineage,primary,M1,57,3,0,0,0.0,3,0,2,0,0.0,0.3355354398058088,0.6643104298426221,0.00015413035156872201
lineage,primary,M1,58,1,0,0,0.0,1,0,0,0,0.0,0.3355354398058088,0.6643104298426221,0.00015413035156872201
lineage,primary,M1,59,1,0,0,0.0,1,0,0,0,0.0,0.3355354398058088,0.6643104298426221,0.00015413035156872201
lineage,primary,M1,60,1,0,0,0.0,1,0,0,0,0.0,0.3355354398058088,0.6643104298426221,0.00015413035156872201
lineage,primary,M1,61,1,0,0,0.0,1,1,0,0,1.0,0.33568957015737755,0.6643104298426221,0.0
lineage,legacy,M0,1,8848,2362,2,0.26695298372513565,6484,14,356,5,0.00215916101172116,0.0015827665372992136,0.30720047567360137,0.6912167577890994
lineage,legacy,M0,2,6109,1300,0,0.21280078572597808,4809,10,346,2,0.002079434393844874,0.0027142393770260087,0.4934409050926319,0.5038448555303421
lineage,legacy,M0,3,4451,718,0,0.16131206470456078,3733,6,311,5,0.0016072863648540047,0.0033934281285834234,0.6099217759847285,0.3866847958866881
lineage,legacy,M0,4,3411,420,0,0.12313104661389622,2991,5,303,3,0.001671681711802073,0.003960248409859718,0.6918839886572807,0.3041557629328596
lineage,legacy,M0,5,2680,289,1,0.10783582089552239,2390,3,261,3,0.0012552301255230125,0.004300863736081757,0.7543164084145669,0.24138272784935144
lineage,legacy,M0,6,2123,210,0,0.09891662741403674,1913,1,223,3,0.0005227391531625719,0.004414562618723938,0.8035480245986316,0.19203741278264463
lineage,legacy,M0,7,1686,122,0,0.07236061684460261,1564,2,170,0,0.0012787723785166241,0.0046423650063664584,0.8368071731944396,0.15855046179919416
lineage,legacy,M0,8,1392,115,0,0.08261494252873564,1277,1,137,1,0.0007830853563038371,0.004756266200187718,0.8655102740373972,0.12973345976241532
lineage,legacy,M0,9,1138,82,0,0.07205623901581722,1056,0,156,1,0.0,0.004756266200187718,0.8926425793304156,0.10260115446939701
lineage,legacy,M0,10,899,59,0,0.06562847608453838,840,1,114,1,0.0011904761904761906,0.004870394291922309,0.9123867392004997,0.08274286650757824
lineage,legacy,M0,11,724,36,0,0.049723756906077346,688,0,77,0,0.0,0.004870394291922309,0.9253010263764062,0.06982857933167169
lineage,legacy,M0,12,611,38,0,0.062193126022913256,573,2,69,0,0.0034904013961605585,0.005098965746363133,0.9375295991889904,0.057371435064646786
lineage,legacy,M0,13,502,22,0,0.043824701195219126,480,0,58,3,0.0,0.005098965746363133,0.9466724573666233,0.04822857688701384
lineage,legacy,M0,14,419,15,0,0.03579952267303103,404,0,45,1,0.0,0.005098965746363133,0.953578697493642,0.04132233675999515
lineage,legacy,M0,15,358,14,0,0.03910614525139665,344,0,47,1,0.0,0.005098965746363133,0.9606196543158758,0.03428137993776134
lineage,legacy,M0,16,296,12,0,0.04054054054054054,284,0,37,0,0.0,0.005098965746363133,0.9662946124812485,0.028606421772388688
lineage,legacy,M0,17,247,6,0,0.024291497975708502,241,0,38,1,0.0,0.005098965746363133,0.9713904932828076,0.02351054097082957
lineage,legacy,M0,18,202,11,0,0.054455445544554455,191,0,25,0,0.0,0.005098965746363133,0.9755804906835495,0.019320543570087664
lineage,legacy,M0,19,166,4,0,0.024096385542168676,162,0,20,0,0.0,0.005098965746363133,0.978373822284044,0.016527211969593062
lineage,legacy,M0,20,142,5,0,0.035211267605633804,137,0,25,0,0.0,0.005098965746363133,0.9818654867846622,0.013035547468974812
lineage,legacy,M0,21,112,5,0,0.044642857142857144,107,0,8,0,0.0,0.005098965746363133,0.9833785414015968,0.011522492852040236
lineage,legacy,M0,22,99,6,0,0.06060606060606061,93,0,9,0,0.0,0.005098965746363133,0.9851243736519059,0.009776660601731109
lineage,legacy,M0,23,84,4,0,0.047619047619047616,80,0,5,0,0.0,0.005098965746363133,0.9861718730020913,0.008729161251545632
lineage,legacy,M0,24,75,4,0,0.05333333333333334,71,0,8,0,0.0,0.005098965746363133,0.9875685388023385,0.0073324954512983325
lineage,legacy,M0,25,63,1,0,0.015873015873015872,62,0,9,0,0.0,0.005098965746363133,0.9887324269692113,0.006168607284425582
lineage,legacy,M0,26,53,2,0,0.03773584905660377,51,0,6,0,0.0,0.005098965746363133,0.9896635375027095,0.0052374967509273805
lineage,legacy,M0,27,45,0,0,0.0,45,0,6,1,0.0,0.005098965746363133,0.9903618704028332,0.00453916385080373
lineage,legacy,M0,28,38,0,0,0.0,38,0,7,0,0.0,0.005098965746363133,0.9911980321648234,0.0037030020888135693
lineage,legacy,M0,29,31,1,0,0.03225806451612903,30,0,3,0,0.0,0.005098965746363133,0.9916758388859606,0.003225195367676335
lineage,legacy,M0,30,27,0,0,0.0,27,0,6,0,0.0,0.005098965746363133,0.9923925489676664,0.0025084852859704825
lineage,legacy,M0,31,21,0,0,0.0,21,0,2,0,0.0,0.005098965746363133,0.992631452328235,0.002269581925401865
lineage,legacy,M0,32,19,0,0,0.0,19,0,2,0,0.0,0.005098965746363133,0.9928703556888037,0.0020306785648332476
lineage,legacy,M0,33,17,0,0,0.0,17,0,0,0,0.0,0.005098965746363133,0.9928703556888037,0.0020306785648332476
lineage,legacy,M0,34,17,0,0,0.0,17,0,0,0,0.0,0.005098965746363133,0.9928703556888037,0.0020306785648332476
lineage,legacy,M0,35,17,0,0,0.0,17,0,1,0,0.0,0.005098965746363133,0.9929898073690879,0.001911226884548939
lineage,legacy,M0,36,16,0,0,0.0,16,0,1,0,0.0,0.005098965746363133,0.9931092590493722,0.0017917752042646302
lineage,legacy,M0,37,15,0,0,0.0,15,0,0,0,0.0,0.005098965746363133,0.9931092590493722,0.0017917752042646302
lineage,legacy,M0,38,15,0,0,0.0,15,0,0,0,0.0,0.005098965746363133,0.9931092590493722,0.0017917752042646302
lineage,legacy,M0,39,15,0,0,0.0,15,0,0,0,0.0,0.005098965746363133,0.9931092590493722,0.0017917752042646302
lineage,legacy,M0,40,15,0,0,0.0,15,0,0,0,0.0,0.005098965746363133,0.9931092590493722,0.0017917752042646302
lineage,legacy,M0,41,15,0,0,0.0,15,0,0,0,0.0,0.005098965746363133,0.9931092590493722,0.0017917752042646302
lineage,legacy,M0,42,15,0,0,0.0,15,0,0,0,0.0,0.005098965746363133,0.9931092590493722,0.0017917752042646302
lineage,legacy,M0,43,15,0,0,0.0,15,0,1,0,0.0,0.005098965746363133,0.9932287107296565,0.0016723235239803215
lineage,legacy,M0,44,14,0,0,0.0,14,0,1,0,0.0,0.005098965746363133,0.9933481624099407,0.0015528718436960127
lineage,legacy,M0,45,13,0,0,0.0,13,0,1,0,0.0,0.005098965746363133,0.993467614090225,0.0014334201634117042
lineage,legacy,M0,46,12,0,0,0.0,12,0,0,0,0.0,0.005098965746363133,0.993467614090225,0.0014334201634117042
lineage,legacy,M0,47,12,0,0,0.0,12,0,1,0,0.0,0.005098965746363133,0.9935870657705093,0.0013139684831273955
lineage,legacy,M0,48,11,0,0,0.0,11,0,1,0,0.0,0.005098965746363133,0.9937065174507935,0.0011945168028430868
lineage,legacy,M0,49,10,0,0,0.0,10,0,0,0,0.0,0.005098965746363133,0.9937065174507935,0.0011945168028430868
lineage,legacy,M0,50,10,0,0,0.0,10,0,0,0,0.0,0.005098965746363133,0.9937065174507935,0.0011945168028430868
lineage,legacy,M0,51,10,0,0,0.0,10,0,0,0,0.0,0.005098965746363133,0.9937065174507935,0.0011945168028430868
lineage,legacy,M0,52,10,0,0,0.0,10,0,1,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,53,9,0,0,0.0,9,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,54,9,0,0,0.0,9,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,55,9,0,0,0.0,9,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,56,9,0,0,0.0,9,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,57,9,0,0,0.0,9,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,58,9,0,0,0.0,9,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,59,9,0,0,0.0,9,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,60,9,0,0,0.0,9,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,61,9,0,0,0.0,9,0,0,1,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,62,8,0,0,0.0,8,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,63,8,0,0,0.0,8,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,64,8,0,0,0.0,8,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,65,8,0,0,0.0,8,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,66,8,0,0,0.0,8,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,67,8,0,0,0.0,8,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,68,8,0,0,0.0,8,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,69,8,0,0,0.0,8,0,0,1,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,70,7,0,0,0.0,7,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,71,7,0,0,0.0,7,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,72,7,0,0,0.0,7,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,73,7,0,0,0.0,7,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,74,7,0,0,0.0,7,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,75,7,0,0,0.0,7,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,76,7,0,0,0.0,7,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,77,7,0,0,0.0,7,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,78,7,0,0,0.0,7,0,0,1,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,79,6,0,0,0.0,6,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,80,6,0,0,0.0,6,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,81,6,0,0,0.0,6,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,82,6,0,0,0.0,6,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,83,6,0,0,0.0,6,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,84,6,0,0,0.0,6,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,85,6,0,0,0.0,6,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,86,6,0,0,0.0,6,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
lineage,legacy,M0,87,6,0,0,0.0,6,0,0,0,0.0,0.005098965746363133,0.9938259691310778,0.001075065122558778
