metric,m0,m1,diff,ci_low,ci_high,n_prompts,n_m0,n_m1,direction,scale,model_tag,condition,comparison
close_sampler_prob,0.27220416992821317,0.30286943968301305,0.030665269754799884,0.02216806878578067,0.039317640130508785,118,127,127,m1_higher,4B,qwen3-4b-cleanv2-s42,random6_a1,vs_baseline
close_sampler_prob,0.27220416992821317,0.24642449396837315,-0.025779675959840015,-0.035357264813127266,-0.017501269084048778,118,127,127,m1_lower,4B,qwen3-4b-cleanv2-s42,random7_a1,vs_baseline
close_sampler_prob,0.27490254038264944,0.10796065767582434,-0.16694188270682508,-0.19964616527739096,-0.13418238638568802,118,127,127,m1_lower,4B,qwen3-4b-cleanv2-s42,direction_a1,vs_random_mean
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,close_bias,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,direction_a0.5,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,direction_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,direction_a2,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,random0_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,random1_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,random2_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,random3_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,random4_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,random5_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,random6_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,random7_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,direction_a1,vs_random_mean
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,close_bias,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,direction_a0.5,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,direction_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,direction_a2,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,random0_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,random1_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,random2_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,random3_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,random4_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,random5_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,random6_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,random7_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-cleanv2-s42,direction_a1,vs_random_mean
next_event_close_rate,0.11122047244094488,0.1062992125984252,-0.004921259842519676,-0.0183546165559247,0.008640279353374915,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,close_bias,vs_baseline
next_event_close_rate,0.11122047244094488,0.15501968503937008,0.0437992125984252,0.0256782945736434,0.06400030241935484,118,127,127,m1_higher,4B,qwen3-4b-keep4-s42,direction_a0.5,vs_baseline
next_event_close_rate,0.11122047244094488,0.22293307086614172,0.11171259842519685,0.08149251968503937,0.14534550211213512,118,127,127,m1_higher,4B,qwen3-4b-keep4-s42,direction_a1,vs_baseline
next_event_close_rate,0.11122047244094488,0.36072834645669294,0.24950787401574806,0.20286631053685394,0.29651470259391766,118,127,127,m1_higher,4B,qwen3-4b-keep4-s42,direction_a2,vs_baseline
next_event_close_rate,0.11122047244094488,0.11171259842519685,0.0004921259842519676,-0.017227826990376213,0.018353174603174593,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random0_a1,vs_baseline
next_event_close_rate,0.11122047244094488,0.11171259842519685,0.0004921259842519676,-0.017225709781704113,0.018500000000000003,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random1_a1,vs_baseline
next_event_close_rate,0.11122047244094488,0.09350393700787402,-0.017716535433070862,-0.03440046465848745,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random2_a1,vs_baseline
next_event_close_rate,0.11122047244094488,0.09891732283464567,-0.012303149606299205,-0.027947154471544708,0.0029545418465836784,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random3_a1,vs_baseline
next_event_close_rate,0.11122047244094488,0.11023622047244094,-0.0009842519685039353,-0.01800521653543306,0.01624015748031496,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random4_a1,vs_baseline
next_event_close_rate,0.11122047244094488,0.11072834645669291,-0.0004921259842519676,-0.016369047619047616,0.015755057104142448,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random5_a1,vs_baseline
next_event_close_rate,0.11122047244094488,0.10137795275590551,-0.009842519685039366,-0.025499999999999995,0.007233725303460735,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random6_a1,vs_baseline
next_event_close_rate,0.11122047244094488,0.12303149606299213,0.011811023622047251,-0.005910313040138265,0.03248031496062992,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random7_a1,vs_baseline
next_event_close_rate,0.10765255905511811,0.22293307086614172,0.11528051181102361,0.08661728896103894,0.14500245715725804,118,127,127,m1_higher,4B,qwen3-4b-keep4-s42,direction_a1,vs_random_mean
margin_first_policy,-5.932227221597299,-5.932227221597299,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,close_bias,vs_baseline
margin_first_policy,-5.932227221597299,-4.821428571428571,1.1107986501687277,1.0397401043422891,1.1835548172757466,118,127,127,m1_higher,4B,qwen3-4b-keep4-s42,direction_a0.5,vs_baseline
margin_first_policy,-5.932227221597299,-3.6853205849268846,2.2469066366704142,2.087044570852535,2.4107315891472876,118,127,127,m1_higher,4B,qwen3-4b-keep4-s42,direction_a1,vs_baseline
margin_first_policy,-5.932227221597299,-1.7660292463442067,4.166197975253092,3.818563008130081,4.537362408932531,118,127,127,m1_higher,4B,qwen3-4b-keep4-s42,direction_a2,vs_baseline
margin_first_policy,-5.932227221597299,-5.8956692913385815,0.03655793025871734,0.005624296962879249,0.06823461091753827,118,127,127,m1_higher,4B,qwen3-4b-keep4-s42,random0_a1,vs_baseline
margin_first_policy,-5.932227221597299,-5.791619797525309,0.14060742407199012,0.11709601873536439,0.16440188280036414,118,127,127,m1_higher,4B,qwen3-4b-keep4-s42,random1_a1,vs_baseline
margin_first_policy,-5.932227221597299,-6.022215973003375,-0.08998875140607598,-0.11675824175824093,-0.0642857142857158,118,127,127,m1_lower,4B,qwen3-4b-keep4-s42,random2_a1,vs_baseline
margin_first_policy,-5.932227221597299,-6.034870641169855,-0.10264341957255585,-0.12835379464285637,-0.07821493137544323,118,127,127,m1_lower,4B,qwen3-4b-keep4-s42,random3_a1,vs_baseline
margin_first_policy,-5.932227221597299,-5.7142857142857135,0.21794150731158535,0.17853735005452498,0.26000309336333105,118,127,127,m1_higher,4B,qwen3-4b-keep4-s42,random4_a1,vs_baseline
margin_first_policy,-5.932227221597299,-5.968785151856018,-0.03655793025871912,-0.0664451827242516,-0.007317013670720715,118,127,127,m1_lower,4B,qwen3-4b-keep4-s42,random5_a1,vs_baseline
margin_first_policy,-5.932227221597299,-6.1951631046119235,-0.26293588301462467,-0.29714285714285626,-0.22753456221198304,118,127,127,m1_lower,4B,qwen3-4b-keep4-s42,random6_a1,vs_baseline
margin_first_policy,-5.932227221597299,-5.718503937007874,0.2137232845894248,0.18809263372077603,0.23991382395038124,118,127,127,m1_higher,4B,qwen3-4b-keep4-s42,random7_a1,vs_baseline
margin_first_policy,-5.917639201349832,-3.6853205849268846,2.2323186164229476,2.0733459249084234,2.3961933627177068,118,127,127,m1_higher,4B,qwen3-4b-keep4-s42,direction_a1,vs_random_mean
close_sampler_prob,0.10644178685150506,0.10644178685150506,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,close_bias,vs_baseline
close_sampler_prob,0.10644178685150506,0.15555895074897075,0.04911716389746569,0.03553872762073685,0.06307043077854375,118,127,127,m1_higher,4B,qwen3-4b-keep4-s42,direction_a0.5,vs_baseline
close_sampler_prob,0.10644178685150506,0.215177363804185,0.10873557695267995,0.08228728834172323,0.1359053195099969,118,127,127,m1_higher,4B,qwen3-4b-keep4-s42,direction_a1,vs_baseline
close_sampler_prob,0.10644178685150506,0.35786793412941276,0.2514261472779077,0.20581578862949,0.297302818110143,118,127,127,m1_higher,4B,qwen3-4b-keep4-s42,direction_a2,vs_baseline
close_sampler_prob,0.10644178685150506,0.10576757790002378,-0.0006742089514812782,-0.00807218195314416,0.006414434335095246,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random0_a1,vs_baseline
close_sampler_prob,0.10644178685150506,0.11791462319475882,0.011472836343253759,0.006351506587138421,0.017874742343859128,118,127,127,m1_higher,4B,qwen3-4b-keep4-s42,random1_a1,vs_baseline
close_sampler_prob,0.10644178685150506,0.08998737904542808,-0.016454407806076973,-0.02483167305746178,-0.009133003811310662,118,127,127,m1_lower,4B,qwen3-4b-keep4-s42,random2_a1,vs_baseline
close_sampler_prob,0.10644178685150506,0.10006363906882389,-0.0063781477826811706,-0.011965167139724493,-0.0019801668323429803,118,127,127,m1_lower,4B,qwen3-4b-keep4-s42,random3_a1,vs_baseline
close_sampler_prob,0.10644178685150506,0.11220156546245717,0.005759778610952115,0.0012005853072801827,0.011719452594524293,118,127,127,m1_higher,4B,qwen3-4b-keep4-s42,random4_a1,vs_baseline
close_sampler_prob,0.10644178685150506,0.11349241792383978,0.007050631072334723,0.002413571441639528,0.012927089715617214,118,127,127,m1_higher,4B,qwen3-4b-keep4-s42,random5_a1,vs_baseline
close_sampler_prob,0.10644178685150506,0.09860350093440798,-0.00783828591709708,-0.012713031942210904,-0.0037302739578001366,118,127,127,m1_lower,4B,qwen3-4b-keep4-s42,random6_a1,vs_baseline
close_sampler_prob,0.10644178685150506,0.12160717278680491,0.015165385935299855,0.009145679573182021,0.02277054447205627,118,127,127,m1_higher,4B,qwen3-4b-keep4-s42,random7_a1,vs_baseline
close_sampler_prob,0.10745473453956805,0.215177363804185,0.10772262926461695,0.08194213842151846,0.13413588531978368,118,127,127,m1_higher,4B,qwen3-4b-keep4-s42,direction_a1,vs_random_mean
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,close_bias,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,direction_a0.5,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,direction_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,direction_a2,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random0_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random1_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random2_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random3_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random4_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random5_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random6_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random7_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,direction_a1,vs_random_mean
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,close_bias,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,direction_a0.5,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,direction_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,direction_a2,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random0_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random1_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random2_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random3_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random4_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random5_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random6_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,random7_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-keep4-s42,direction_a1,vs_random_mean
next_event_close_rate,0.24163385826771652,0.48179133858267714,0.24015748031496062,0.1928648901767418,0.2891260162601626,118,127,127,m1_higher,4B,qwen3-4b-obr-p15-s42,close_bias,vs_baseline
next_event_close_rate,0.24163385826771652,0.3065944881889764,0.06496062992125987,0.041496153846153856,0.09055674681289837,118,127,127,m1_higher,4B,qwen3-4b-obr-p15-s42,direction_a0.5,vs_baseline
next_event_close_rate,0.24163385826771652,0.3882874015748031,0.1466535433070866,0.11522216796875,0.17987833969465644,118,127,127,m1_higher,4B,qwen3-4b-obr-p15-s42,direction_a1,vs_baseline
next_event_close_rate,0.24163385826771652,0.4965551181102362,0.2549212598425197,0.21199785156249998,0.30167928070231137,118,127,127,m1_higher,4B,qwen3-4b-obr-p15-s42,direction_a2,vs_baseline
next_event_close_rate,0.24163385826771652,0.2372047244094488,-0.004429133858267709,-0.020348837209302334,0.010914880952380957,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random0_a1,vs_baseline
next_event_close_rate,0.24163385826771652,0.23474409448818898,-0.006889763779527547,-0.025916768292682895,0.01200048076923075,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random1_a1,vs_baseline
next_event_close_rate,0.24163385826771652,0.2140748031496063,-0.027559055118110215,-0.046176984740929516,-0.00927031545928034,118,127,127,m1_lower,4B,qwen3-4b-obr-p15-s42,random2_a1,vs_baseline
next_event_close_rate,0.24163385826771652,0.22440944881889763,-0.017224409448818895,-0.03472362231182797,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random3_a1,vs_baseline
next_event_close_rate,0.24163385826771652,0.23622047244094488,-0.005413385826771644,-0.027001673228346453,0.015380156423034313,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random4_a1,vs_baseline
next_event_close_rate,0.24163385826771652,0.24458661417322836,0.0029527559055118335,-0.014766708848893863,0.02066947634835121,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random5_a1,vs_baseline
next_event_close_rate,0.24163385826771652,0.20374015748031496,-0.03789370078740156,-0.059512500000000024,-0.016598345142926373,118,127,127,m1_lower,4B,qwen3-4b-obr-p15-s42,random6_a1,vs_baseline
next_event_close_rate,0.24163385826771652,0.24950787401574803,0.00787401574803151,-0.012004878048780497,0.030463130252100838,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random7_a1,vs_baseline
next_event_close_rate,0.23056102362204725,0.3882874015748031,0.15772637795275588,0.12800435815257233,0.1865093005952381,118,127,127,m1_higher,4B,qwen3-4b-obr-p15-s42,direction_a1,vs_random_mean
margin_first_policy,-3.8259280089988756,-1.8259280089988754,2.0,1.9999999999999991,2.000000000000001,118,127,127,m1_higher,4B,qwen3-4b-obr-p15-s42,close_bias,vs_baseline
margin_first_policy,-3.8259280089988756,-2.8880764904386957,0.9378515185601799,0.8461333525345623,1.0296717594577207,118,127,127,m1_higher,4B,qwen3-4b-obr-p15-s42,direction_a0.5,vs_baseline
margin_first_policy,-3.8259280089988756,-1.9881889763779537,1.837739032620922,1.645591957255343,2.0406207247263817,118,127,127,m1_higher,4B,qwen3-4b-obr-p15-s42,direction_a1,vs_baseline
margin_first_policy,-3.8259280089988756,-0.5413385826771654,3.2845894263217104,2.938551843317972,3.6586403262092233,118,127,127,m1_higher,4B,qwen3-4b-obr-p15-s42,direction_a2,vs_baseline
margin_first_policy,-3.8259280089988756,-3.852643419572554,-0.026715410573678433,-0.05580570133587802,0.0014175170068019812,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random0_a1,vs_baseline
margin_first_policy,-3.8259280089988756,-3.7528121484814405,0.07311586051743513,0.04829920356120565,0.09857967032967094,118,127,127,m1_higher,4B,qwen3-4b-obr-p15-s42,random1_a1,vs_baseline
margin_first_policy,-3.8259280089988756,-3.9468503937007875,-0.12092238470191186,-0.14999999999999952,-0.0899884789110655,118,127,127,m1_lower,4B,qwen3-4b-obr-p15-s42,random2_a1,vs_baseline
margin_first_policy,-3.8259280089988756,-3.953880764904387,-0.12795275590551114,-0.15306624618351256,-0.10243632336655528,118,127,127,m1_lower,4B,qwen3-4b-obr-p15-s42,random3_a1,vs_baseline
