episode_variant,capture_kind,scope,metric,m0,m1,diff_or_value,ci_low,ci_high,n_m0,n_m1,direction
lineage,primary,slot,hazard_k5,0.016205533596837945,0.009443507588532884,-0.006762026008305061,-0.013527069081487821,-0.0005726151857738949,nan,nan,DOWN
lineage,primary,slot,hazard_k6,0.016417189763399325,0.01066447908121411,-0.005752710682185216,-0.012387146887183705,0.0006350977354680329,nan,nan,UNRESOLVED
lineage,primary,slot,hazard_k7,0.019744483159117306,0.01282051282051282,-0.006923970338604486,-0.014911783236258896,0.0008603155674759646,nan,nan,UNRESOLVED
lineage,primary,slot,hazard_k8,0.015239477503628448,0.004244996967859308,-0.010994480535769138,-0.0181006679628063,-0.004358155791228648,nan,nan,DOWN
lineage,primary,slot,hazard_k9plus_pooled,0.016679076693968727,0.006355662895640015,-0.010323413798328712,-0.014118763010066765,-0.006757826171444653,nan,nan,DOWN
lineage,primary,slot,cif_capture_at_k1,0.008938315737894784,0.007121268168571867,-0.0018170475693229174,-0.004414045298665754,0.0007801990965242285,nan,nan,UNRESOLVED
lineage,primary,slot,cif_capture_at_k2,0.01504930976594581,0.013338248315737782,-0.0017110614502080287,-0.005232363968131453,0.0018949354293028684,nan,nan,UNRESOLVED
lineage,primary,slot,cif_capture_at_k3,0.022631469022972084,0.01842486843614626,-0.004206600586825825,-0.00850154673757175,-4.336054129524502e-05,nan,nan,DOWN
lineage,primary,slot,cif_capture_at_k5,0.03247695940149874,0.026450424626124076,-0.00602653477537466,-0.011387158861502291,-0.000925995026706689,nan,nan,DOWN
lineage,primary,slot,cif_capture_at_k8,0.04254878289217543,0.033119548783992966,-0.009429234108182465,-0.015294401526713864,-0.00391839350019202,nan,nan,DOWN
lineage,primary,response,capture_rate,0.05515370705244123,0.038765822784810125,-0.016387884267631103,-0.02305605786618445,-0.009945750452079564,8848,8848,DOWN
lineage,primary,response,stop_rate,0.9439421338155516,0.961121157323689,0.01717902350813738,0.010623869801084984,0.02396021699819162,8848,8848,UP
lineage,primary,response,censor_rate,0.0009041591320072332,0.00011301989150090416,-0.0007911392405063291,-0.0018083182640144665,0.0,8848,8848,UNRESOLVED
lineage,primary,response,stable_orbit_rate,0.00599005424954792,0.004294755877034358,-0.0016952983725135621,-0.0038426763110307413,0.0003390596745027124,8848,8848,UNRESOLVED
lineage,primary,response,mean_episodes_experienced,3.694620253164557,4.254407775768535,0.5597875226039783,0.4334030289330925,0.6890851039782999,8848,8848,UP
lineage,primary,response,zero_episode_rate,0.2750904159132007,0.20716546112115733,-0.06792495479204338,-0.07956600361663652,-0.0563969258589512,8848,8848,DOWN
lineage,primary,response,mean_reuse_blocks,12.575384267631103,11.224909584086799,-1.350474683544304,-2.683764692585895,-0.06114093580470059,8848,8848,DOWN
lineage,primary,response,captured_episode_ordinal_mean,5.870901639344262,4.947521865889213,-0.9233797734550491,-1.5229372263754946,-0.3109405728686948,488,343,DOWN
lineage,primary,response,recovered_before_capture_mean,4.870901639344262,3.947521865889213,-0.9233797734550491,-1.522937226375495,-0.3109405728686948,488,343,DOWN
