sample_id,stable_prompt_id,model_tag,seed,kind,seed_ordinal,prior_reuse_events,progress,after_1g,after_1_25g,after_last_new_relaxed,relaxed_coverage,relaxed_fraction_of_final
M1:6:6,6,M1,6,primary_semantic_capture,10,9,3.111111111111111,True,True,True,0.2962962962962963,1.0
M1:7:5,7,M1,5,primary_semantic_capture,23,22,2.253968253968254,True,True,True,0.5238095238095238,1.0
M1:8:5,8,M1,5,primary_semantic_capture,13,12,4.125,True,True,True,0.3125,1.0
M1:8:5,8,M1,5,legacy_aligned_capture,13,12,4.125,True,True,True,0.3125,1.0
M1:9:0,9,M1,0,primary_semantic_capture,3,2,1.3518518518518519,True,True,True,0.2037037037037037,1.0
M1:9:1,9,M1,1,primary_semantic_capture,2,1,1.7592592592592593,True,True,True,0.2037037037037037,1.0
M1:9:1,9,M1,1,legacy_aligned_capture,5,4,1.8148148148148149,True,True,True,0.2037037037037037,1.0
M1:9:4,9,M1,4,primary_semantic_capture,8,7,1.4444444444444444,True,True,True,0.2037037037037037,1.0
M1:11:3,11,M1,3,primary_semantic_capture,11,10,1.7906976744186047,True,True,True,0.5348837209302325,1.0
M1:12:0,12,M1,0,primary_semantic_capture,14,13,2.526315789473684,True,True,True,0.6842105263157895,1.0
M1:12:5,12,M1,5,primary_semantic_capture,1,0,1.8421052631578947,True,True,True,0.543859649122807,1.0
M1:14:1,14,M1,1,primary_semantic_capture,32,31,1.4197530864197532,True,True,True,0.16049382716049382,1.0
M1:14:1,14,M1,1,legacy_aligned_capture,32,31,1.4197530864197532,True,True,True,0.16049382716049382,1.0
M1:14:2,14,M1,2,primary_semantic_capture,17,16,1.1851851851851851,True,False,True,0.08641975308641975,1.0
M1:14:3,14,M1,3,primary_semantic_capture,2,1,0.8518518518518519,False,False,True,0.2345679012345679,1.0
M1:14:3,14,M1,3,legacy_aligned_capture,2,1,0.8518518518518519,False,False,True,0.2345679012345679,1.0
M1:14:4,14,M1,4,primary_semantic_capture,24,23,1.9135802469135803,True,True,True,0.13580246913580246,1.0
M1:14:5,14,M1,5,primary_semantic_capture,18,17,1.6666666666666667,True,True,True,0.1111111111111111,1.0
M1:14:6,14,M1,6,primary_semantic_capture,24,23,2.1604938271604937,True,True,True,0.2222222222222222,1.0
M1:14:7,14,M1,7,primary_semantic_capture,3,2,0.9876543209876543,False,False,True,0.14814814814814814,1.0
M1:14:7,14,M1,7,legacy_aligned_capture,3,2,0.9876543209876543,False,False,True,0.14814814814814814,1.0
M1:16:0,16,M1,0,primary_semantic_capture,47,46,1.8333333333333333,True,True,True,0.05128205128205128,1.0
M1:16:1,16,M1,1,primary_semantic_capture,48,47,2.1923076923076925,True,True,True,0.08974358974358974,1.0
M1:16:2,16,M1,2,primary_semantic_capture,36,35,2.08974358974359,True,True,True,0.07692307692307693,1.0
M1:16:3,16,M1,3,primary_semantic_capture,13,12,1.7564102564102564,True,True,True,0.0641025641025641,1.0
M1:16:4,16,M1,4,primary_semantic_capture,21,20,1.7820512820512822,True,True,True,0.1282051282051282,1.0
M1:16:5,16,M1,5,primary_semantic_capture,12,11,1.7435897435897436,True,True,True,0.21794871794871795,1.0
M1:16:6,16,M1,6,primary_semantic_capture,7,6,2.2051282051282053,True,True,True,0.23076923076923078,1.0
M1:16:6,16,M1,6,legacy_aligned_capture,7,6,2.2051282051282053,True,True,True,0.23076923076923078,1.0
M1:16:7,16,M1,7,primary_semantic_capture,23,22,2.6794871794871793,True,True,True,0.24358974358974358,1.0
M1:17:0,17,M1,0,primary_semantic_capture,6,5,1.6,True,True,True,0.35714285714285715,1.0
M1:17:0,17,M1,0,legacy_aligned_capture,6,5,1.6,True,True,True,0.35714285714285715,1.0
M1:17:1,17,M1,1,primary_semantic_capture,1,0,1.7714285714285714,True,True,True,0.22857142857142856,1.0
M1:17:4,17,M1,4,primary_semantic_capture,8,7,2.1142857142857143,True,True,True,0.2,1.0
M1:17:6,17,M1,6,primary_semantic_capture,14,13,1.4857142857142858,True,True,True,0.21428571428571427,1.0
M1:19:6,19,M1,6,primary_semantic_capture,2,1,1.4313725490196079,True,True,True,0.27450980392156865,1.0
M1:19:7,19,M1,7,primary_semantic_capture,7,6,1.3333333333333333,True,True,True,0.3333333333333333,1.0
M1:19:7,19,M1,7,legacy_aligned_capture,7,6,1.3333333333333333,True,True,True,0.3333333333333333,1.0
M1:20:0,20,M1,0,primary_semantic_capture,3,2,2.0555555555555554,True,True,True,0.14444444444444443,1.0
M1:20:0,20,M1,0,legacy_aligned_capture,3,2,2.0555555555555554,True,True,True,0.14444444444444443,1.0
M1:20:1,20,M1,1,primary_semantic_capture,1,0,0.9222222222222223,False,False,True,0.17777777777777778,1.0
M1:20:2,20,M1,2,primary_semantic_capture,1,0,1.3333333333333333,True,True,True,0.15555555555555556,1.0
M1:20:3,20,M1,3,primary_semantic_capture,4,3,1.6,True,True,True,0.23333333333333334,1.0
M1:20:4,20,M1,4,primary_semantic_capture,2,1,1.211111111111111,True,False,True,0.07777777777777778,1.0
M1:20:4,20,M1,4,legacy_aligned_capture,2,1,1.211111111111111,True,False,True,0.07777777777777778,1.0
M1:20:5,20,M1,5,primary_semantic_capture,23,22,1.3888888888888888,True,True,True,0.18888888888888888,1.0
M1:20:6,20,M1,6,primary_semantic_capture,31,30,1.0444444444444445,True,False,True,0.13333333333333333,1.0
M1:20:7,20,M1,7,primary_semantic_capture,15,14,1.5222222222222221,True,True,True,0.2777777777777778,1.0
M1:21:0,21,M1,0,primary_semantic_capture,22,21,0.8732394366197183,False,False,True,0.14084507042253522,1.0
M1:21:1,21,M1,1,primary_semantic_capture,18,17,1.4507042253521127,True,True,True,0.2676056338028169,1.0
M1:21:2,21,M1,2,primary_semantic_capture,6,5,1.3943661971830985,True,True,True,0.18309859154929578,1.0
M1:21:4,21,M1,4,primary_semantic_capture,16,15,1.0,True,False,True,0.323943661971831,1.0
M1:21:4,21,M1,4,legacy_aligned_capture,18,17,1.028169014084507,True,False,True,0.323943661971831,1.0
M1:21:5,21,M1,5,primary_semantic_capture,3,2,1.6338028169014085,True,True,True,0.28169014084507044,1.0
M1:21:7,21,M1,7,primary_semantic_capture,8,7,1.1971830985915493,True,False,True,0.23943661971830985,1.0
M1:21:7,21,M1,7,legacy_aligned_capture,8,7,1.1971830985915493,True,False,True,0.23943661971830985,1.0
M1:22:0,22,M1,0,primary_semantic_capture,2,1,1.65,True,True,False,0.2,0.3870967741935484
M1:23:0,23,M1,0,primary_semantic_capture,1,0,0.7162162162162162,False,False,False,0.12162162162162163,0.6428571428571429
M1:23:0,23,M1,0,legacy_aligned_capture,26,25,1.8108108108108107,True,True,True,0.1891891891891892,1.0
M1:23:1,23,M1,1,primary_semantic_capture,16,15,1.337837837837838,True,True,True,0.14864864864864866,1.0
M1:23:2,23,M1,2,primary_semantic_capture,1,0,0.7972972972972973,False,False,True,0.10810810810810811,1.0
M1:23:2,23,M1,2,legacy_aligned_capture,1,0,0.7972972972972973,False,False,True,0.10810810810810811,1.0
M1:23:3,23,M1,3,primary_semantic_capture,9,8,1.0675675675675675,True,False,True,0.0945945945945946,1.0
M1:23:3,23,M1,3,legacy_aligned_capture,9,8,1.0675675675675675,True,False,True,0.0945945945945946,1.0
M1:23:4,23,M1,4,primary_semantic_capture,4,3,1.7432432432432432,True,True,True,0.16216216216216217,1.0
M1:23:4,23,M1,4,legacy_aligned_capture,4,3,1.7432432432432432,True,True,True,0.16216216216216217,1.0
M1:23:7,23,M1,7,primary_semantic_capture,5,4,0.7567567567567568,False,False,True,0.10810810810810811,1.0
M1:24:1,24,M1,1,primary_semantic_capture,8,7,1.75,True,True,True,0.23214285714285715,1.0
M1:25:0,25,M1,0,primary_semantic_capture,15,14,1.6065573770491803,True,True,True,0.21311475409836064,1.0
M1:25:5,25,M1,5,primary_semantic_capture,13,12,1.6885245901639345,True,True,True,0.36065573770491804,1.0
M1:26:0,26,M1,0,primary_semantic_capture,46,45,4.466666666666667,True,True,True,0.38333333333333336,1.0
M1:26:1,26,M1,1,primary_semantic_capture,111,110,6.066666666666666,True,True,True,0.5333333333333333,1.0
M1:26:4,26,M1,4,primary_semantic_capture,5,4,3.066666666666667,True,True,True,0.5333333333333333,1.0
M1:26:4,26,M1,4,legacy_aligned_capture,8,7,3.1166666666666667,True,True,True,0.5333333333333333,1.0
M1:26:6,26,M1,6,primary_semantic_capture,9,8,2.3333333333333335,True,True,True,0.45,1.0
M1:28:1,28,M1,1,primary_semantic_capture,1,0,2.0338983050847457,True,True,True,0.3898305084745763,1.0
M1:28:4,28,M1,4,primary_semantic_capture,4,3,1.6271186440677967,True,True,True,0.5254237288135594,1.0
M1:28:5,28,M1,5,primary_semantic_capture,12,11,1.7966101694915255,True,True,True,0.3728813559322034,1.0
M1:29:1,29,M1,1,primary_semantic_capture,23,22,1.0916666666666666,True,False,True,0.36666666666666664,1.0
M1:29:6,29,M1,6,primary_semantic_capture,3,2,0.6833333333333333,False,False,True,0.36666666666666664,1.0
M1:31:0,31,M1,0,primary_semantic_capture,2,1,0.43023255813953487,False,False,True,0.06976744186046512,1.0
M1:31:1,31,M1,1,primary_semantic_capture,43,42,1.7093023255813953,True,True,True,0.06976744186046512,1.0
M1:31:2,31,M1,2,primary_semantic_capture,39,38,1.8953488372093024,True,True,True,0.2441860465116279,1.0
M1:31:3,31,M1,3,primary_semantic_capture,2,1,0.9186046511627907,False,False,True,0.1511627906976744,1.0
M1:31:4,31,M1,4,primary_semantic_capture,2,1,0.686046511627907,False,False,True,0.08139534883720931,1.0
M1:31:5,31,M1,5,primary_semantic_capture,29,28,1.2209302325581395,True,False,True,0.046511627906976744,1.0
M1:31:6,31,M1,6,primary_semantic_capture,6,5,1.3255813953488371,True,True,True,0.06976744186046512,1.0
M1:31:7,31,M1,7,primary_semantic_capture,2,1,0.6511627906976745,False,False,True,0.05813953488372093,1.0
M1:32:0,32,M1,0,primary_semantic_capture,6,5,1.7272727272727273,True,True,True,0.38636363636363635,1.0
M1:32:3,32,M1,3,primary_semantic_capture,10,9,1.7272727272727273,True,True,True,0.29545454545454547,1.0
M1:32:6,32,M1,6,primary_semantic_capture,8,7,2.2954545454545454,True,True,True,0.045454545454545456,1.0
M1:33:3,33,M1,3,primary_semantic_capture,38,37,2.2,True,True,True,0.24,1.0
M1:33:6,33,M1,6,primary_semantic_capture,12,11,0.92,False,False,True,0.2,1.0
M1:34:1,34,M1,1,primary_semantic_capture,3,2,0.8737864077669902,False,False,True,0.1650485436893204,1.0
M1:34:4,34,M1,4,primary_semantic_capture,6,5,0.6990291262135923,False,False,True,0.2912621359223301,1.0
M1:34:6,34,M1,6,primary_semantic_capture,1,0,0.5631067961165048,False,False,False,0.2524271844660194,0.8125
M1:34:7,34,M1,7,primary_semantic_capture,3,2,0.6213592233009708,False,False,True,0.21359223300970873,1.0
M1:34:7,34,M1,7,legacy_aligned_capture,3,2,0.6213592233009708,False,False,True,0.21359223300970873,1.0
M1:35:0,35,M1,0,primary_semantic_capture,5,4,0.864406779661017,False,False,True,0.11864406779661017,1.0
M1:35:1,35,M1,1,primary_semantic_capture,6,5,1.3220338983050848,True,True,True,0.2542372881355932,1.0
M1:35:2,35,M1,2,primary_semantic_capture,1,0,1.7457627118644068,True,True,True,0.11864406779661017,1.0
M1:35:2,35,M1,2,legacy_aligned_capture,1,0,1.7457627118644068,True,True,True,0.11864406779661017,1.0
M1:35:3,35,M1,3,primary_semantic_capture,2,1,1.5084745762711864,True,True,True,0.15254237288135594,1.0
M1:35:4,35,M1,4,primary_semantic_capture,9,8,2.6440677966101696,True,True,True,0.3050847457627119,1.0
M1:35:4,35,M1,4,legacy_aligned_capture,9,8,2.6440677966101696,True,True,True,0.3050847457627119,1.0
M1:35:5,35,M1,5,primary_semantic_capture,6,5,0.9830508474576272,False,False,True,0.11864406779661017,1.0
M1:35:6,35,M1,6,primary_semantic_capture,1,0,1.0847457627118644,True,False,True,0.288135593220339,1.0
M1:35:7,35,M1,7,primary_semantic_capture,3,2,2.1864406779661016,True,True,True,0.3050847457627119,1.0
M1:38:6,38,M1,6,primary_semantic_capture,2,1,2.0806451612903225,True,True,True,0.5645161290322581,1.0
M1:39:2,39,M1,2,primary_semantic_capture,1,0,1.1304347826086956,True,False,False,0.4782608695652174,0.9565217391304348
M1:40:0,40,M1,0,primary_semantic_capture,2,1,4.875,True,True,True,0.1875,1.0
M1:40:0,40,M1,0,legacy_aligned_capture,2,1,4.875,True,True,True,0.1875,1.0
M1:40:1,40,M1,1,primary_semantic_capture,1,0,2.90625,True,True,True,0.0625,1.0
M1:40:3,40,M1,3,primary_semantic_capture,9,8,4.46875,True,True,True,0.25,1.0
M1:40:3,40,M1,3,legacy_aligned_capture,9,8,4.46875,True,True,True,0.25,1.0
M1:40:4,40,M1,4,primary_semantic_capture,2,1,1.625,True,True,True,0.09375,1.0
M1:40:5,40,M1,5,primary_semantic_capture,13,12,1.9375,True,True,True,0.25,1.0
M1:40:6,40,M1,6,primary_semantic_capture,14,13,2.9375,True,True,True,0.15625,1.0
M1:41:5,41,M1,5,primary_semantic_capture,7,6,1.3157894736842106,True,True,True,0.3508771929824561,1.0
M1:42:0,42,M1,0,primary_semantic_capture,2,1,0.9821428571428571,False,False,True,0.14285714285714285,1.0
M1:42:0,42,M1,0,legacy_aligned_capture,2,1,0.9821428571428571,False,False,True,0.14285714285714285,1.0
M1:42:1,42,M1,1,primary_semantic_capture,7,6,0.8571428571428571,False,False,True,0.14285714285714285,1.0
M1:42:1,42,M1,1,legacy_aligned_capture,7,6,0.8571428571428571,False,False,True,0.14285714285714285,1.0
M1:42:2,42,M1,2,primary_semantic_capture,22,21,2.0892857142857144,True,True,True,0.14285714285714285,1.0
M1:42:3,42,M1,3,primary_semantic_capture,28,27,1.9285714285714286,True,True,True,0.16071428571428573,1.0
M1:42:4,42,M1,4,primary_semantic_capture,10,9,1.4642857142857142,True,True,True,0.19642857142857142,1.0
M1:42:4,42,M1,4,legacy_aligned_capture,10,9,1.4642857142857142,True,True,True,0.19642857142857142,1.0
M1:42:5,42,M1,5,primary_semantic_capture,2,1,1.1964285714285714,True,False,True,0.16071428571428573,1.0
M1:42:5,42,M1,5,legacy_aligned_capture,3,2,1.2142857142857142,True,False,True,0.16071428571428573,1.0
M1:42:7,42,M1,7,primary_semantic_capture,7,6,1.5892857142857142,True,True,True,0.21428571428571427,1.0
M1:44:6,44,M1,6,primary_semantic_capture,9,8,1.8837209302325582,True,True,True,0.6511627906976745,1.0
M1:45:6,45,M1,6,primary_semantic_capture,3,2,0.7142857142857143,False,False,True,0.14285714285714285,1.0
M1:45:6,45,M1,6,legacy_aligned_capture,3,2,0.7142857142857143,False,False,True,0.14285714285714285,1.0
M1:47:7,47,M1,7,primary_semantic_capture,6,5,1.1037735849056605,True,False,True,0.6132075471698113,1.0
M1:47:7,47,M1,7,legacy_aligned_capture,6,5,1.1037735849056605,True,False,True,0.6132075471698113,1.0
M1:48:0,48,M1,0,primary_semantic_capture,10,9,1.275,True,True,True,0.0625,1.0
M1:48:2,48,M1,2,primary_semantic_capture,4,3,1.9875,True,True,True,0.05,1.0
M1:48:3,48,M1,3,primary_semantic_capture,1,0,0.875,False,False,True,0.0125,1.0
M1:48:4,48,M1,4,primary_semantic_capture,4,3,1.6625,True,True,True,0.075,1.0
M1:48:4,48,M1,4,legacy_aligned_capture,4,3,1.6625,True,True,True,0.075,1.0
M1:48:5,48,M1,5,primary_semantic_capture,11,10,0.85,False,False,True,0.0625,1.0
M1:48:6,48,M1,6,primary_semantic_capture,1,0,1.3625,True,True,True,0.075,1.0
M1:49:5,49,M1,5,primary_semantic_capture,3,2,1.9803921568627452,True,True,True,0.13725490196078433,1.0
M1:50:5,50,M1,5,primary_semantic_capture,11,10,0.8142857142857143,False,False,True,0.32857142857142857,1.0
M1:50:5,50,M1,5,legacy_aligned_capture,11,10,0.8142857142857143,False,False,True,0.32857142857142857,1.0
M1:50:7,50,M1,7,primary_semantic_capture,5,4,0.9428571428571428,False,False,True,0.4,1.0
M1:51:5,51,M1,5,primary_semantic_capture,23,22,1.5416666666666667,True,True,True,0.35,1.0
M1:51:5,51,M1,5,legacy_aligned_capture,23,22,1.5416666666666667,True,True,True,0.35,1.0
M1:51:7,51,M1,7,primary_semantic_capture,8,7,1.2583333333333333,True,True,True,0.425,1.0
M1:51:7,51,M1,7,legacy_aligned_capture,8,7,1.2583333333333333,True,True,True,0.425,1.0
M1:52:5,52,M1,5,primary_semantic_capture,24,23,4.076923076923077,True,True,True,0.46153846153846156,1.0
M1:52:6,52,M1,6,primary_semantic_capture,6,5,3.769230769230769,True,True,True,0.23076923076923078,1.0
M1:52:6,52,M1,6,legacy_aligned_capture,6,5,3.769230769230769,True,True,True,0.23076923076923078,1.0
M1:52:7,52,M1,7,primary_semantic_capture,11,10,2.423076923076923,True,True,True,0.3076923076923077,1.0
M1:52:7,52,M1,7,legacy_aligned_capture,11,10,2.423076923076923,True,True,True,0.3076923076923077,1.0
M1:53:3,53,M1,3,primary_semantic_capture,4,3,1.5,True,True,True,0.5348837209302325,1.0
M1:53:4,53,M1,4,primary_semantic_capture,3,2,1.302325581395349,True,True,True,0.43023255813953487,1.0
M1:53:4,53,M1,4,legacy_aligned_capture,5,4,1.3255813953488371,True,True,True,0.43023255813953487,1.0
M1:53:7,53,M1,7,primary_semantic_capture,4,3,1.1046511627906976,True,False,True,0.5116279069767442,1.0
M1:54:0,54,M1,0,primary_semantic_capture,10,9,8.3125,True,True,True,0.1875,1.0
M1:54:2,54,M1,2,primary_semantic_capture,3,2,6.6875,True,True,True,0.1875,1.0
M1:54:4,54,M1,4,primary_semantic_capture,27,26,3.9375,True,True,True,0.1875,1.0
M1:54:7,54,M1,7,primary_semantic_capture,14,13,3.625,True,True,True,0.125,1.0
M1:54:7,54,M1,7,legacy_aligned_capture,14,13,3.625,True,True,True,0.125,1.0
M1:55:1,55,M1,1,primary_semantic_capture,9,8,2.1818181818181817,True,True,True,0.3409090909090909,1.0
M1:55:2,55,M1,2,primary_semantic_capture,3,2,1.5681818181818181,True,True,True,0.22727272727272727,1.0
M1:55:3,55,M1,3,primary_semantic_capture,9,8,3.022727272727273,True,True,True,0.36363636363636365,1.0
M1:55:5,55,M1,5,primary_semantic_capture,3,2,1.3181818181818181,True,True,True,0.1590909090909091,1.0
M1:55:7,55,M1,7,primary_semantic_capture,7,6,2.022727272727273,True,True,True,0.2727272727272727,1.0
M1:58:6,58,M1,6,primary_semantic_capture,13,12,0.8775510204081632,False,False,True,0.2653061224489796,1.0
M1:58:6,58,M1,6,legacy_aligned_capture,13,12,0.8775510204081632,False,False,True,0.2653061224489796,1.0
M1:60:0,60,M1,0,primary_semantic_capture,17,16,0.8736842105263158,False,False,True,0.17894736842105263,1.0
M1:60:0,60,M1,0,legacy_aligned_capture,17,16,0.8736842105263158,False,False,True,0.17894736842105263,1.0
M1:60:1,60,M1,1,primary_semantic_capture,3,2,0.8526315789473684,False,False,False,0.12631578947368421,0.631578947368421
M1:60:2,60,M1,2,primary_semantic_capture,11,10,1.0947368421052632,True,False,True,0.25263157894736843,1.0
M1:60:3,60,M1,3,primary_semantic_capture,39,38,1.3473684210526315,True,True,True,0.15789473684210525,1.0
M1:60:4,60,M1,4,primary_semantic_capture,12,11,0.9473684210526315,False,False,True,0.14736842105263157,1.0
M1:60:4,60,M1,4,legacy_aligned_capture,12,11,0.9473684210526315,False,False,True,0.14736842105263157,1.0
M1:60:5,60,M1,5,primary_semantic_capture,14,13,1.0210526315789474,True,False,True,0.17894736842105263,1.0
M1:60:7,60,M1,7,primary_semantic_capture,1,0,0.6526315789473685,False,False,False,0.2,0.95
M1:61:5,61,M1,5,primary_semantic_capture,11,10,1.858974358974359,True,True,True,0.5897435897435898,1.0
M1:63:4,63,M1,4,primary_semantic_capture,17,16,2.911111111111111,True,True,True,0.2222222222222222,1.0
M1:63:4,63,M1,4,legacy_aligned_capture,17,16,2.911111111111111,True,True,True,0.2222222222222222,1.0
M1:63:7,63,M1,7,primary_semantic_capture,1,0,2.2222222222222223,True,True,True,0.26666666666666666,1.0
M1:64:0,64,M1,0,primary_semantic_capture,17,16,1.5357142857142858,True,True,True,0.19642857142857142,1.0
M1:64:0,64,M1,0,legacy_aligned_capture,17,16,1.5357142857142858,True,True,True,0.19642857142857142,1.0
M1:64:1,64,M1,1,primary_semantic_capture,21,20,2.3035714285714284,True,True,True,0.10714285714285714,1.0
M1:64:1,64,M1,1,legacy_aligned_capture,21,20,2.3035714285714284,True,True,True,0.10714285714285714,1.0
M1:64:2,64,M1,2,primary_semantic_capture,7,6,2.3035714285714284,True,True,True,0.125,1.0
M1:64:3,64,M1,3,primary_semantic_capture,4,3,3.125,True,True,True,0.17857142857142858,1.0
M1:64:4,64,M1,4,primary_semantic_capture,4,3,1.125,True,False,True,0.07142857142857142,1.0
M1:64:4,64,M1,4,legacy_aligned_capture,4,3,1.125,True,False,True,0.07142857142857142,1.0
M1:64:6,64,M1,6,primary_semantic_capture,14,13,2.767857142857143,True,True,True,0.16071428571428573,1.0
M1:64:6,64,M1,6,legacy_aligned_capture,18,17,2.8392857142857144,True,True,True,0.16071428571428573,1.0
M1:64:7,64,M1,7,primary_semantic_capture,2,1,1.1071428571428572,True,False,True,0.16071428571428573,1.0
M1:65:5,65,M1,5,primary_semantic_capture,5,4,2.1186440677966103,True,True,True,0.3050847457627119,1.0
M1:66:3,66,M1,3,primary_semantic_capture,6,5,1.523076923076923,True,True,True,0.3384615384615385,1.0
M1:67:0,67,M1,0,primary_semantic_capture,3,2,0.8717948717948718,False,False,True,0.01282051282051282,1.0
M1:67:1,67,M1,1,primary_semantic_capture,12,11,0.9487179487179487,False,False,True,0.038461538461538464,1.0
M1:67:2,67,M1,2,primary_semantic_capture,2,1,2.423076923076923,True,True,True,0.01282051282051282,1.0
M1:67:2,67,M1,2,legacy_aligned_capture,2,1,2.423076923076923,True,True,True,0.01282051282051282,1.0
M1:67:3,67,M1,3,primary_semantic_capture,15,14,1.2435897435897436,True,False,True,0.07692307692307693,1.0
M1:67:4,67,M1,4,primary_semantic_capture,5,4,0.8076923076923077,False,False,True,0.01282051282051282,1.0
M1:67:5,67,M1,5,primary_semantic_capture,6,5,1.064102564102564,True,False,True,0.02564102564102564,1.0
M1:67:6,67,M1,6,primary_semantic_capture,3,2,1.5769230769230769,True,True,True,0.02564102564102564,1.0
M1:67:6,67,M1,6,legacy_aligned_capture,3,2,1.5769230769230769,True,True,True,0.02564102564102564,1.0
M1:67:7,67,M1,7,primary_semantic_capture,12,11,3.0,True,True,True,0.08974358974358974,1.0
M1:68:0,68,M1,0,primary_semantic_capture,9,8,0.9634146341463414,False,False,True,0.4024390243902439,1.0
M1:68:0,68,M1,0,legacy_aligned_capture,9,8,0.9634146341463414,False,False,True,0.4024390243902439,1.0
M1:68:2,68,M1,2,primary_semantic_capture,15,14,1.9146341463414633,True,True,True,0.4146341463414634,1.0
M1:68:3,68,M1,3,primary_semantic_capture,8,7,0.9878048780487805,False,False,True,0.24390243902439024,1.0
M1:68:5,68,M1,5,primary_semantic_capture,26,25,1.451219512195122,True,True,True,0.4024390243902439,1.0
M1:68:6,68,M1,6,primary_semantic_capture,8,7,1.329268292682927,True,True,True,0.3902439024390244,1.0
M1:68:7,68,M1,7,primary_semantic_capture,33,32,1.4634146341463414,True,True,True,0.36585365853658536,1.0
M1:69:1,69,M1,1,primary_semantic_capture,4,3,1.2741935483870968,True,True,True,0.3064516129032258,1.0
M1:69:1,69,M1,1,legacy_aligned_capture,4,3,1.2741935483870968,True,True,True,0.3064516129032258,1.0
M1:69:3,69,M1,3,primary_semantic_capture,7,6,1.7903225806451613,True,True,True,0.3225806451612903,1.0
M1:69:4,69,M1,4,primary_semantic_capture,2,1,1.403225806451613,True,True,True,0.3064516129032258,1.0
M1:69:6,69,M1,6,primary_semantic_capture,3,2,1.5161290322580645,True,True,True,0.5806451612903226,1.0
M1:69:6,69,M1,6,legacy_aligned_capture,4,3,1.532258064516129,True,True,True,0.5806451612903226,1.0
M1:70:0,70,M1,0,primary_semantic_capture,5,4,0.6956521739130435,False,False,True,0.043478260869565216,1.0
M1:70:1,70,M1,1,primary_semantic_capture,3,2,0.9130434782608695,False,False,True,0.1826086956521739,1.0
M1:70:1,70,M1,1,legacy_aligned_capture,3,2,0.9130434782608695,False,False,True,0.1826086956521739,1.0
M1:70:2,70,M1,2,primary_semantic_capture,6,5,0.7391304347826086,False,False,True,0.14782608695652175,1.0
M1:70:3,70,M1,3,primary_semantic_capture,10,9,2.3130434782608695,True,True,True,0.0782608695652174,1.0
M1:70:3,70,M1,3,legacy_aligned_capture,10,9,2.3130434782608695,True,True,True,0.0782608695652174,1.0
M1:70:4,70,M1,4,primary_semantic_capture,2,1,0.6347826086956522,False,False,True,0.13043478260869565,1.0
M1:70:4,70,M1,4,legacy_aligned_capture,2,1,0.6347826086956522,False,False,True,0.13043478260869565,1.0
M1:70:5,70,M1,5,primary_semantic_capture,6,5,1.3652173913043477,True,True,True,0.2,1.0
M1:70:5,70,M1,5,legacy_aligned_capture,6,5,1.3652173913043477,True,True,True,0.2,1.0
M1:70:6,70,M1,6,primary_semantic_capture,3,2,0.7913043478260869,False,False,True,0.1826086956521739,1.0
M1:70:6,70,M1,6,legacy_aligned_capture,3,2,0.7913043478260869,False,False,True,0.1826086956521739,1.0
M1:72:6,72,M1,6,primary_semantic_capture,5,4,1.0675675675675675,True,False,True,0.40540540540540543,1.0
M1:73:0,73,M1,0,primary_semantic_capture,10,9,1.4736842105263157,True,True,True,0.4473684210526316,1.0
M1:73:7,73,M1,7,primary_semantic_capture,3,2,1.894736842105263,True,True,True,0.5263157894736842,1.0
M1:74:0,74,M1,0,primary_semantic_capture,3,2,1.1333333333333333,True,False,True,0.15555555555555556,1.0
M1:74:0,74,M1,0,legacy_aligned_capture,3,2,1.1333333333333333,True,False,True,0.15555555555555556,1.0
M1:74:1,74,M1,1,primary_semantic_capture,2,1,1.9111111111111112,True,True,True,0.3333333333333333,1.0
M1:74:1,74,M1,1,legacy_aligned_capture,2,1,1.9111111111111112,True,True,True,0.3333333333333333,1.0
M1:74:3,74,M1,3,primary_semantic_capture,37,36,5.866666666666666,True,True,True,0.17777777777777778,1.0
M1:74:4,74,M1,4,primary_semantic_capture,3,2,1.8666666666666667,True,True,True,0.17777777777777778,1.0
M1:74:4,74,M1,4,legacy_aligned_capture,3,2,1.8666666666666667,True,True,True,0.17777777777777778,1.0
M1:74:6,74,M1,6,primary_semantic_capture,3,2,0.9555555555555556,False,False,True,0.13333333333333333,1.0
M1:74:6,74,M1,6,legacy_aligned_capture,3,2,0.9555555555555556,False,False,True,0.13333333333333333,1.0
M1:74:7,74,M1,7,primary_semantic_capture,4,3,1.2222222222222223,True,False,True,0.13333333333333333,1.0
M1:74:7,74,M1,7,legacy_aligned_capture,4,3,1.2222222222222223,True,False,True,0.13333333333333333,1.0
M1:75:0,75,M1,0,primary_semantic_capture,15,14,3.135593220338983,True,True,True,0.06779661016949153,1.0
M1:75:3,75,M1,3,primary_semantic_capture,21,20,2.1016949152542375,True,True,True,0.1864406779661017,1.0
M1:75:4,75,M1,4,primary_semantic_capture,4,3,1.7627118644067796,True,True,False,0.1016949152542373,0.6666666666666666
M1:75:5,75,M1,5,primary_semantic_capture,3,2,0.9661016949152542,False,False,True,0.0847457627118644,1.0
M1:75:6,75,M1,6,primary_semantic_capture,3,2,2.4745762711864407,True,True,True,0.23728813559322035,1.0
M1:75:7,75,M1,7,primary_semantic_capture,1,0,1.728813559322034,True,True,True,0.1694915254237288,1.0
M1:76:1,76,M1,1,primary_semantic_capture,1,0,2.3846153846153846,True,True,True,0.07692307692307693,1.0
