episode_variant,capture_kind,scope,metric,m0,m1,diff_or_value,ci_low,ci_high,n_m0,n_m1,direction
lineage,primary,slot,pooled_capture_hazard,0.014928112572652186,0.024680362016951587,0.0097522494442994,0.007463149273853545,0.01201023650044692,nan,nan,UP
lineage,primary,slot,pooled_gap_stop_hazard,0.15153874098292594,0.13417727815360128,-0.01736146282932466,-0.02313966715178838,-0.011868205946178304,nan,nan,DOWN
lineage,primary,slot,pooled_inepisode_stop_hazard,0.07684307127561946,0.07424220657951444,-0.0026008646961050153,-0.0059338136475712375,0.0008047953431639898,nan,nan,UNRESOLVED
lineage,primary,slot,cif_capture_final,0.05522343717257757,0.09721130234094347,0.0419878651683659,0.03349316261038676,0.05050289851511123,nan,nan,UP
lineage,primary,slot,cif_stop_final,0.9447765628274232,0.9027886976590562,-0.041987865168366945,-0.050561117552479024,-0.0334931626103874,nan,nan,DOWN
lineage,primary,slot,propensity_component,nan,nan,0.03339092479707588,0.0253704186017755,0.0414614450099667,nan,nan,UP
lineage,primary,slot,exposure_component,nan,nan,0.008597944263884813,0.006021751407127169,0.011328987811477589,nan,nan,UP
lineage,primary,slot,decomposition_total,nan,nan,0.04198886906096069,0.03349679266226314,0.05050847334243264,nan,nan,UP
lineage,primary,slot,identity_error,nan,nan,0.0,-6.938893903907228e-18,6.938893903907228e-18,nan,nan,UNRESOLVED
lineage,primary,slot,raw_cif_diff,nan,nan,0.0419878651683659,0.03349316261038676,0.05050289851511123,nan,nan,UP
lineage,primary,slot,hazard_k1,0.012316806984720922,0.014332151300236406,0.002015344315515484,-0.0019173027167873823,0.006003311841880383,nan,nan,UNRESOLVED
lineage,primary,slot,hazard_k2,0.011129431162407255,0.022516556291390728,0.011387125128983473,0.006375559608162633,0.01636799956637498,nan,nan,UP
lineage,primary,slot,hazard_k3,0.01718830169317599,0.027850511782908833,0.010662210089732845,0.0036010881449001905,0.017551023068352403,nan,nan,UP
lineage,primary,slot,hazard_k4,0.014790996784565916,0.02993479549496147,0.015143798710395555,0.008015891497606564,0.022788102493659947,nan,nan,UP
